Name	Mean	LogFC	pValue	p.Adj	SYMBOL
FBgn0030052	241.7755285791458	-0.6190555827572376	9.85181392502071e-7	8.777614119440232e-6	CG12065
FBgn0030102	72.3705615608745	-0.9403901437347253	7.52357381642194e-5	4.4678193634329483e-4	SmydA-9
FBgn0030160	222.55704428582382	-0.7744188747258733	5.486037016105759e-8	6.20607937446964e-7	CG9691
FBgn0030174	26.73141254288758	-1.2311259097775888	0.001215622826430939	0.005255898038492146	CG15312
FBgn0030181	245.9636333381355	-0.7637972808773426	6.392173335982358e-9	8.557222521614478e-8	CG12645
FBgn0030244	34.34288360324672	-1.1294034783640636	6.408499270265878e-4	0.0029929355340664984	CG2157
FBgn0030304	51.05603526400467	-1.1018556828873625	7.848183227965558e-5	4.637658541641722e-4	Cyp4g15
FBgn0030310	280.3773550613692	2.0950389830597396	3.3820678644247463e-56	8.275419017156328e-54	PGRP-SA
FBgn0030360	85.04362061328683	-0.7505786192716826	3.1710663302453985e-4	0.0016108919423887908	CG1806
FBgn0030362	1140.1457914054347	-0.9711017167748228	4.336417332606946e-52	9.094774954878663e-50	regucalcin
FBgn0030576	153.4709053786684	-0.8356302296979976	3.9975151378565736e-8	4.637328140166717e-7	CG15890
FBgn0030598	19.696204739349493	-1.6072768890722184	2.5517013013766614e-4	0.0013273869801216467	CG9503
FBgn0030638	121.4121739823416	-0.5911248754225373	9.59983290219175e-4	0.004277791438953795	CG11655
FBgn0030706	226.00657394273102	-0.6619676989743603	1.5638958223805669e-6	1.3348679264285808e-5	Lrp4
FBgn0030724	288.0182462113083	-0.5287685910839103	2.596432462694044e-5	1.7204945902495687e-4	Nipsnap
FBgn0030747	112.41498601221463	-0.6458613954333522	4.7745226134353363e-4	0.0023024002661066094	CG4301
FBgn0030769	83.57348285113659	-0.9982445158604902	1.1906229724908384e-6	1.0404564375344873e-5	CG13012
FBgn0030796	322.65021246862335	-0.567912526998833	1.5471051360378652e-7	1.6223730287673262e-6	CG4829
FBgn0030925	28.799025764456616	2.0241642032112632	1.6821613361206596e-7	1.7503579476173666e-6	Hayan
FBgn0030932	247.19435246746616	-0.6929478308552629	1.1555621457677342e-8	1.473787898844505e-7	Ggt-1
FBgn0030941	196.9882236167355	-0.648186444618225	2.61203033243845e-6	2.1186468252000762e-5	wgn
FBgn0030976	208.9220077465203	-0.9275409548737548	7.752034833352713e-12	1.588025368264952e-10	CG7378
FBgn0030985	82.55048685780923	-0.85745738975784	6.040682833737892e-5	3.671368090256613e-4	Obp18a
FBgn0031002	85.8140075215872	-0.8206044919717354	1.606982802501333e-4	8.763129908976522e-4	CG14196
FBgn0031080	40.09210698193096	-1.2322234206176663	4.5929884298091235e-5	2.869369083833e-4	CG12655
FBgn0031097	170.78242388313728	4.041302080265778	2.806961265157696e-72	1.2362793065509546e-69	obst-A
FBgn0031146	80.03726417772954	-1.6581744077565335	3.6426444343699786e-13	8.773861898554698e-12	CG15449
FBgn0031238	202.66688440943156	0.5070555968306324	2.7289770932745964e-4	0.001409065038430529	CG3645
FBgn0031239	429.5334760895574	1.3502212993402842	4.928155819422661e-36	5.426310236835968e-34	CG17075
FBgn0031258	19.099142911952793	-1.606606556130652	3.98630771748437e-4	0.0019602189754790093	CG4297
FBgn0031277	1535.9558076693486	0.595162216485355	5.360483972003564e-20	2.485195604283617e-18	CG13947
FBgn0031313	173.48510417818548	-1.189809287945969	8.455943522240744e-14	2.2037156165555612e-12	CG5080
FBgn0031317	218.0125498658194	0.7888663697486936	1.0325563851764425e-9	1.5736064033836604e-8	Charon
FBgn0031318	165.06535506284774	1.0911879119562486	8.309346866270881e-12	1.6943117306178574e-10	CG4887
FBgn0031322	200.6262350704259	-1.0570006698995489	5.649244748810911e-13	1.3118360433398694e-11	CG5001
FBgn0031327	210.12017126773472	-1.0625616747945315	1.2659714931955196e-14	3.676325569141187e-13	CG5397
FBgn0031364	737.1852768654829	-0.5776744409317763	1.3770995942731822e-13	3.5194616903542665e-12	CG17648
FBgn0031377	405.8468532189133	0.5523725084175803	4.0076179068005246e-8	4.644969772153976e-7	CG15356
FBgn0031389	70.92543309288247	-0.9903349327027319	2.8990998327183662e-5	1.9010325602832642e-4	CG4259
FBgn0031393	295.69960639353434	0.6766740502726545	8.415625584848312e-9	1.0976866816643706e-7	CG15382
FBgn0031412	71.2370191980841	0.8242136439848515	3.630677404270083e-4	0.0018090937715863182	CG16995
FBgn0031414	176.28769672263698	-1.3617732782562273	3.4462191712085756e-20	1.6033413348302432e-18	eys
FBgn0031430	2037.6458300329832	0.5819263597447047	3.1518047864307026e-26	2.180355845188946e-24	CG3528
FBgn0031453	441.83796698231237	-0.7861823127026242	3.2208053552959657e-17	1.2021610497041129e-15	Bacc
FBgn0031465	466.06917960263235	0.7688873309416374	1.0359219735685198e-13	2.6773409052002875e-12	CG3123
FBgn0031504	886.2210637849461	0.5475448902562238	1.8155591417594605e-13	4.5606431444995725e-12	CG15403
FBgn0031602	43.67697218484263	-1.2501909920231498	3.666436046368355e-5	2.3516805573138387e-4	CG15431
FBgn0031627	163.35930822584507	3.897319397505843	1.4638611185998127e-66	5.089999200015612e-64	fipi
FBgn0031684	2905.603745661558	-0.6732100165774946	3.7342189668445655e-31	3.356478585640629e-29	ND-13A
FBgn0031702	71.00480967691206	-0.9979070149884299	1.256461048478401e-5	8.940021450482022e-5	fusl
FBgn0031703	268.89951891367565	-0.6675876795265135	1.4221148704631565e-7	1.5004247554855593e-6	Acsf2
FBgn0031707	350.15477891555105	0.5591720462278509	1.1464717935934323e-7	1.2285751669708047e-6	CG14020
FBgn0031710	601.80817887116	1.4404150293879674	1.94233256774405e-64	6.110485766095745e-62	Vps52
FBgn0031729	239.345104144957	-0.6051335460787911	1.2913381865491682e-6	1.117383854543167e-5	CG12511
FBgn0031753	417.514878137405	0.6148530894446591	1.175078611560483e-10	2.0429360124406135e-09	CG13999
FBgn0031764	267.5632015724496	-0.7042588655312951	2.421365682757857e-9	3.4512950125436424e-8	CG9107
FBgn0031777	116.60178343883075	0.676762831952015	1.453550715598472e-4	8.02581095077418e-4	CG9154
FBgn0031813	174.8156409709807	-0.6157789995215369	3.67258066418429e-5	2.3533369697316696e-4	Acox3
FBgn0031820	3753.9267393082773	0.5376247047734163	5.726346577662279e-21	2.8444442605508155e-19	Daxx
FBgn0031835	347.5701222173822	-0.6790930781274607	9.651480616590395e-10	1.4779946967011205e-8	Dpp10
FBgn0031836	231.37928782636808	-0.5327254316538625	3.931995881547061e-5	2.4953631884188916e-4	CG11050
FBgn0031857	100.17122818395359	-0.6971928714271256	2.0135221230034838e-4	0.0010706103746979893	LUBEL
FBgn0031866	144.31345310762026	-1.056353673986241	4.0561341779339496e-11	7.506120573255081e-10	Nlg2
FBgn0031897	2803.3259359951294	0.8429322461298817	1.2129559017248428e-60	3.409954538189436e-58	CG13784
FBgn0031900	92.89657790219054	-0.7316769970787687	2.7941129085101935e-4	0.001438761257215323	CG13786
FBgn0031902	98.18338441191895	-1.5361485759633369	5.712677028064725e-15	1.739207409488922e-13	Wnt6
FBgn0031904	147.44273321039438	-1.1926204051471136	2.0466794403228306e-12	4.492155389532485e-11	CG5149
FBgn0031905	3005.8368092936903	-1.085965862780173	1.3603274831731566e-112	1.6340006395606291e-109	gudu
FBgn0031907	56.89522767068325	-1.5296424355426934	3.132521341883655e-9	4.370644613548969e-8	CG5171
FBgn0031908	156.22155626046433	-1.8313388833161777	2.500071306632765e-28	1.9205489636359725e-26	CG5177
FBgn0031918	569.6342207501424	-2.4312039672395422	8.084491101306721e-135	1.526005441736653e-131	CG6055
FBgn0031939	56.43324567843461	-0.9944686446582585	8.433107798369161e-5	4.941109662553696e-4	CG13796
FBgn0031945	59.40600977020535	1.3966775535199911	4.717916207966991e-8	5.406576483596517e-7	CG7191
FBgn0031975	34.56211169400362	-1.3252654551445604	5.467654502050843e-5	3.3601915783998973e-4	Tg
FBgn0032002	144.49075681774207	1.6837882954691097	1.0413325176547332e-19	4.7941207511400666e-18	CG8353
FBgn0032025	1317.157500516061	-0.5153494552696534	1.5096535319368108e-15	4.794964451317568e-14	CG7778
FBgn0032065	2027.1208516004456	-0.8280788924773761	5.863027274458141e-52	1.2104403027721159e-49	CG12438
FBgn0032074	18.86407246229008	-1.7776076883352065	1.2893425173197154e-4	7.197331086330967e-4	Tsp29Fa
FBgn0032077	158.45946482941196	-0.5276611720712666	5.480146889229421e-4	0.002599970586979833	CG9515
FBgn0032078	133.3635498054158	-0.6672292856354484	3.329455951034077e-5	2.1596515209137585e-4	C1GalTA
FBgn0032136	462.6001243093606	-1.230994071578307	5.327814743150353e-38	6.51818668530052e-36	Apoltp
FBgn0032139	31.196392362379466	1.4616228879644293	4.34442149808659e-5	2.728271922728998e-4	CG13116
FBgn0032156	1262.4129851994612	-0.5773801899519455	1.495864940776806e-20	7.187223077266886e-19	CG13124
FBgn0032171	180.22225100323385	1.109878658730443	3.020226731439539e-13	7.376387394179414e-12	CG5846
FBgn0032187	106.37573655162937	-1.1045469332743711	8.73725927516802e-9	1.133475812886233e-7	CG4839
FBgn0032225	22.140182141665118	-1.3338361122343287	0.0016689248376353565	0.006960701982220949	CG5022
FBgn0032256	39.54492412979128	-1.3557846849963833	2.977976768691397e-5	1.9488859358454398e-4	RluA-2
FBgn0032264	81.9048043467404	-1.684454022216175	8.1063801195880992e-15	2.41782393950604e-13	Lip4
FBgn0032293	224.82938335177906	0.7811579007217413	7.204956813224285e-10	1.1226308298718452e-8	Dpy-30L1
FBgn0032350	255.2444114061539	-0.56595818215612	2.2516271832264985e-6	1.8501710181574455e-5	CG6287
FBgn0032365	884.2314437780418	-0.6542031742543887	1.0510236657276067e-19	4.821936005298218e-18	CG14929
FBgn0032373	34.73497046185418	1.4679882975535836	9.062388026419946e-6	6.633868863882922e-5	Vha100-5
FBgn0032377	77.35326016311916	1.1003005694608914	3.9818850231554737e-7	3.868576971393623e-6	CG14937
FBgn0032415	328.0499335229551	1.5762490636400308	2.2746200765527958e-41	3.339395007943566e-39	rho-6
FBgn0032416	32.36556602460582	1.6024913871597621	6.5517432754940725e-6	4.89362260594139e-5	Gr33a
FBgn0032420	235.32799559027822	-0.5589305955685089	1.0139645404715158e-5	7.341103273013774e-5	CG6583
FBgn0032422	180.46191398337342	-1.167786152427097	1.0431320906262483e-14	3.056076344444483e-13	atilla
FBgn0032433	111.86112109467513	-1.041909393675367	2.6742183363104116e-8	3.203485664339934e-7	Oatp33Ea
FBgn0032439	522.9455108865071	-0.7092575669127495	5.455000008015235e-16	1.8168977585475986e-14	Ref2
FBgn0032449	355.2647543075388	1.329234388631411	5.5077371414303546e-27	3.91256617471609e-25	CG17036
FBgn0032494	100.28959370240102	1.0896941128566802	1.1874266977842528e-8	1.5115095335089916e-7	CG5945
FBgn0032517	671.6070678081688	0.6513720103659439	3.4632867154732745e-14	9.613530960409324e-13	CG7099
FBgn0032603	74.1798479671315	-1.2821888765828575	1.6264036710884326e-8	2.0273275194425906e-7	CG17928
FBgn0032612	511.89764158975896	-0.7298562752513249	9.113158014966657e-16	2.958529652377259e-14	CG13282
FBgn0032681	86.62483721388158	-0.608281458390042	0.0022469986730278622	0.00899957364859568	CG10283
FBgn0032685	121.4484190739392	-0.7607452278710581	1.2662026198843635e-5	8.999642397273855e-5	CG10211
FBgn0032749	113.7833674862621	0.8248661213192515	2.7774313854008457e-6	2.2363315597380483e-5	Phlpp
FBgn0032752	195.15244728005874	-0.8312613008563998	1.22178433653312e-9	1.8386601866300812e-8	CG10702
FBgn0032753	102.96642307563997	-1.4344249686343766	7.286502614280611e-14	1.9216878052393156e-12	CG17572
FBgn0032774	1662.644394779485	-0.5272828782047598	2.23512972380217e-18	9.287034289496248e-17	CG17549
FBgn0032779	84.0735005640534	-0.7517596771172926	3.8774155515771503e-4	0.0019137949825546838	Alp12
FBgn0032785	277.5945017802965	-0.6663385409756328	2.94938817832386e-8	3.501371608283303e-7	CG10026
FBgn0032805	44.69935323756844	1.0287719045953927	2.765871344212737e-4	0.0014253298779673517	CG10337
FBgn0032810	31.690189841832876	2.8266069051661815	2.6855806927295e-12	5.8171438841040794e-11	CG13077
FBgn0032813	208.27055297892625	0.510698434346682	1.1850767613332309e-4	6.663157126594034e-4	PCNA2
FBgn0032818	897.9444350549733	0.6800424117339704	9.158565476231873e-23	5.17145836057486e-21	CG10628
FBgn0032822	130.25597271111872	0.7701694448365531	2.748976384309707e-6	2.2161211083516877e-5	CG10466
FBgn0032827	111.09843904139704	1.0461358990874028	4.79608851340281e-9	6.560115686086058e-8	CG10481
FBgn0032834	15.918538894279061	2.8103604979589547	1.4282067969704258e-6	1.225382883660405e-5	CG13965
FBgn0032835	2461.976721565355	3.359880076572835	1.4111976467200044e-13	3.585798943482965e-12	CG16772
FBgn0032845	390.00139067167646	0.562980529374353	7.751301210030976e-9	1.023156272608784e-7	CG10747
FBgn0032858	111.39859662851309	0.7116442982299513	8.318296540264448e-5	4.882703340138345e-4	CG10949
FBgn0032888	11.743811106122322	2.039503900060942	7.682623662645175e-4	0.003517545128235241	CheB38c
FBgn0032910	250.18021854325673	0.6357156373318301	1.8628703172600595e-7	1.9199770282337886e-6	CG9265
FBgn0032945	1272.3133982934517	-1.052969543308239	8.457156267585296e-56	1.9604281712913074e-53	CG8665
FBgn0033032	744.638555789226	-0.8561326237764979	2.6240863777456576e-27	1.9050578741293062e-25	kune
FBgn0033065	266.89415798219994	-0.9401251901999648	6.022240524379342e-14	1.6107664787170902e-12	Cyp6w1
FBgn0033127	224.10398217361072	-0.5337443731634255	6.82897376902447e-5	4.1014195640963784e-4	Tsp42Ef
FBgn0033139	29.945139755901476	1.1387178396201205	9.939743392250984e-4	0.004401443084585257	Tsp42Er
FBgn0033183	1380.1615176050598	0.5452305334032909	1.2551832689621745e-20	6.05282355211577e-19	CG1620
FBgn0033204	499.37686918398896	1.1621764818105216	1.4025262569256452e-31	1.295914645647451e-29	CG2065
FBgn0033214	28.76399959136018	1.2184792182554738	0.0010074046703917475	0.004453274643655456	CG1941
FBgn0033215	9.735354932708576	3.7620839523279326	2.5655532928316597e-5	1.701739741876743e-4	Dgat2
FBgn0033216	13.764452101110768	2.334579732354593	6.141976376967706e-5	3.7277874997186173e-4	CG1946
FBgn0033232	1504.772993682481	0.6807661980674389	7.060484730406837e-32	6.663584624490396e-30	CG12159
FBgn0033240	152.37994642688724	0.6249449162470011	5.651534216867761e-5	3.461924970212041e-4	CG2906
FBgn0033250	27.75001362265013	1.2596494643103475	7.054914915696256e-4	0.0032627438145290386	CG14762
FBgn0033257	202.9515040619009	0.5370838033697006	5.843215421479778e-5	3.5628244284269635e-4	sand
FBgn0033292	302.40238519403874	-3.2247090096701774	3.1266944419525414e-108	3.4427511384599106e-105	Cyp4ad1
FBgn0033297	19.23441235647825	2.899834177544358	2.6452369814504843e-8	3.1745246354137376e-7	Mal-A8
FBgn0033303	57.302272110363056	-0.8846918942521733	0.001324728493106785	0.005671351756187345	Cyp6a15Psi
FBgn0033367	430.6690381186451	-0.7827686034384662	4.967938130186096e-4	0.0023808983138973116	PPO2
FBgn0033387	1742.5839106158865	-0.7445156784968251	2.2857302764596454e-27	1.6685831018155411e-25	CG8008
FBgn0033397	337.59260372483715	-1.1932360118646346	1.4246774684006535e-26	9.959927719564992e-25	Cyp4p3
FBgn0033402	504.79380533315043	-0.6252382800233729	2.7964762299683756e-12	6.037555625256887e-11	Myd88
FBgn0033429	145.1337596538431	-0.8223018996380763	2.620764526582643e-7	2.627326380101401e-6	CG12929
FBgn0033431	832.9018325315941	-0.8125908129059465	2.0511922492350434e-27	1.5056890660634794e-25	CG1827
FBgn0033438	217.90454157450856	0.6792312095603428	1.196408225415958e-6	1.0441309037266218e-5	Mmp2
FBgn0033443	570.9935989284551	-0.8944670560935793	2.0020405707814998e-24	1.236119722511026e-22	CG1698
FBgn0033446	665.9927931555893	-0.68706951970196	8.23776700915956e-18	3.258850763234289e-16	CG1648
FBgn0033464	27.287842483463923	-1.7012352721462767	6.683595692936519e-6	4.98365405704121e-5	CG1441
FBgn0033473	397.932104264144	1.612391796543665	2.1854611156513222e-48	4.010624683486239e-46	CG12128
FBgn0033479	1721.046899109404	0.5799475460614847	2.6359261288115213e-21	1.3499415480614974e-19	PIG-N
FBgn0033490	1101.4606210827824	-0.682372439926917	5.432316787440702e-23	3.134375620631179e-21	CG12917
FBgn0033504	1467.1136021041832	-0.5138124124810904	6.136870352858288e-19	2.649884574258711e-17	CAP
FBgn0033518	2079.788496111462	-0.5915053319573014	8.006355894680902e-21	3.947312702851446e-19	Prx2540-2
FBgn0033521	350.32267772690557	-1.152855947248216	1.1094153659313017e-20	5.429150085203811e-19	CG12896
FBgn0033527	135.08060717358606	0.6839766793644563	3.27194180389204e-5	2.1265207601980088e-4	CG11777
FBgn0033578	18.123425710984232	-2.4503557850316686	1.8979872740444172e-6	1.5942851781277104e-5	BBS4
FBgn0033580	51.391023542484646	0.8415179964880315	0.0010804192937761666	0.0047379953961714195	CG13231
FBgn0033628	354.8179904280308	-1.703872174023874	1.5738250523048668e-52	3.354024260661969e-50	CG13203
FBgn0033631	1589.129193610308	-0.6703994729528124	3.0048332592239573e-30	2.5614749583307195e-28	Sod3
FBgn0033635	56.34562067066594	-0.9398482390301085	4.228876990396165e-4	0.002065661799412367	Prip
FBgn0033654	78.69700929682155	-0.8291157853375933	1.89074982786257e-4	0.0010122559755084335	Sobp
FBgn0033668	88.53668982611248	-1.2458356092431313	1.383055026735713e-9	2.062562761654512e-8	exp
FBgn0033679	135.38321970965768	-0.7934805432749928	2.4369278399134693e-6	1.9827048983236868e-5	CG8888
FBgn0033683	522.4571894443999	-0.5082541135191031	3.7491136038979606e-7	3.6639821041644784e-6	CG18343
FBgn0033685	41.148327892096454	1.0750708648747034	3.737662654174266e-4	0.0018573048758783216	OSCP1
FBgn0033690	149.46447569441892	0.6914626400092713	9.053441518943679e-6	6.630993502760689e-5	EndoG
FBgn0033710	220.88413179751674	-0.8926507893398443	7.982763738937909e-12	1.6327594006592352e-10	CG17739
FBgn0033742	109.76658312804959	-0.583126561999792	0.001045493304094168	0.004604701008998748	Nepl10
FBgn0033752	423.1958326208294	-0.5007759996050507	4.543956520449417e-7	4.360152324233707e-6	CG8569
FBgn0033753	18.0727708445287	-1.7455113533349964	2.1818700322376785e-4	0.001149483601912139	Cyp301a1
FBgn0033760	22.44084708155573	-2.248823834501051	5.448469438835228e-7	5.138517251629541e-6	CG8785
FBgn0033761	82.50028976504679	-0.7285905992994272	5.220268931769376e-4	0.002493688119865103	CG8778
FBgn0033781	187.22111334712008	0.7277307818852435	2.32949770227007e-7	2.353184490832908e-6	CG13319
FBgn0033787	105.76980867222615	1.4019011934641694	5.365021279710791e-13	1.2546553304215694e-11	CG13321
FBgn0033788	26.389735968929816	1.2194782056020372	0.0014855652319307091	0.006275758776694109	CG13323
FBgn0033791	24.495835675998652	-2.1866377889826314	2.3408814472722598e-7	2.3628775067080495e-6	Drl-2
FBgn0033792	62.76605134941576	4.741280962306429	6.194614922256328e-27	4.376975773677693e-25	CG13325
FBgn0033809	51.56766344620479	0.9744029652302681	2.1539722359815465e-4	0.0011375074002407744	CG4630
FBgn0033820	236.96586558536242	-1.7898849450224315	9.108814657346005e-40	1.2668922954475028e-37	CG4716
FBgn0033853	483.84210291881533	-0.6218206691205121	4.203039415611626e-12	8.857218468656525e-11	NADK
FBgn0033864	4109.731542105753	-0.5099940234430923	3.9958283116025606e-28	3.016964541783122e-26	CG18368
FBgn0033867	30.860731252866955	1.2280762478740026	5.504309770090477e-4	0.0026086242823603113	Cpr50Ca
FBgn0033874	6.778935193965114	-2.9248935817087496	0.001192432419088355	0.005167467875832874	CG6347
FBgn0033875	2441.989137529948	0.5759762987640611	1.4895569592421967e-22	8.234943975927675e-21	CG6357
FBgn0033876	139.68924865600053	1.030916951284303	9.089320836623819e-10	1.3997342216120108e-8	Syngr
FBgn0033890	624.1059292514416	1.1533502515246212	1.2202260530406896e-43	1.9064747046651846e-41	Ctf4
FBgn0033919	1134.9113725299753	-0.7607942154612025	7.457287506270432e-30	6.197052818890014e-28	CG8547
FBgn0033932	36.16417070200319	2.2757745903982265	1.2226939524055819e-10	2.1118242082529348e-9	Dh44-R1
FBgn0033942	117.00262212887912	0.6920194211882547	1.1204582046354387e-4	6.348255778107939e-4	Cpr51A
FBgn0033943	55.86854607882103	-0.9914155631055673	1.9470621783884617e-4	0.0010407173366928295	CG12869
FBgn0033945	274.4242752071354	1.1410405802011336	8.106833259211942e-22	4.3191769295954594e-20	CG12868
FBgn0033958	606.4357342681293	-6.133391668880912	9.92658740280044e-24	6.016513731798267e-22	jef
FBgn0033980	417.38022545646226	0.5829067481497763	1.2453751715978446e-9	1.8720298227897977e-8	Cyp6a20
FBgn0033997	31.48251398013736	1.9892110754095804	4.800940226562707e-8	5.49219248602364e-7	Ir51a
FBgn0034008	328.1321482121769	0.5198883300117474	1.26292576196018e-6	1.097109670794205e-5	CG8152
FBgn0034021	630.8759179484013	0.6718786906059065	8.679477728162628e-15	2.577122229712647e-13	CG8180
FBgn0034045	33.82881608925668	1.0626307755045739	0.0016526895514357906	0.006910438937696551	CG8249
FBgn0034067	78.55881206190861	-0.7138036822910842	0.0010834275891894959	0.004749611392156871	CG8399
FBgn0034082	24799.620939259436	1.0759039121682916	1.4999029475569655e-142	3.963643529214037e-139	CG10734
FBgn0034084	420.65364156625964	1.044594364542944	1.3152792685999626e-26	9.244034561708141e-25	CG8435
FBgn0034086	230.57866750003794	-0.8170993216783524	1.2092456809410113e-9	1.823945568752692e-8	CG8441
FBgn0034094	301.9287577228368	1.4627929582034447	2.3182356820634105e-34	2.3744843462871196e-32	Tsf3
FBgn0034118	1260.6953499914928	0.522638892167677	9.484174195719896e-17	3.3777464595160914e-15	Nup62
FBgn0034126	304.38735721405044	-0.6268690113607475	3.8164507595395535e-8	4.438975694172194e-7	jtb
FBgn0034140	232.34988685230368	-3.0417781464182427	1.046922935888031e-70	4.3228102349651725e-68	Lst
FBgn0034157	235.19297443995274	1.5435432472693442	8.362071362065624e-24	5.115187449396903e-22	resilin
FBgn0034160	41.42861810733816	-3.572712253678779	4.167281475758779e-18	1.6994533993580477e-16	CG5550
FBgn0034162	130.5211089671199	-0.7637068084262651	1.3681493636250698e-5	9.677386264228077e-5	CG6426
FBgn0034166	19.461890988983843	-3.5597430943830433	2.308839725458679e-9	3.3051678540070993e-8	CG6472
FBgn0034200	331.4581571648519	-0.5695643904008283	6.186534969451957e-8	6.909779082955935e-7	Gbp2
FBgn0034225	623.43041907247	-1.0949190079322966	3.946233070778656e-37	4.614298899486582e-35	veil
FBgn0034251	2369.4883417263377	0.7271934697825043	8.304210119643874e-37	9.541176374856915e-35	ND-51L1
FBgn0034274	753.8188493810156	-0.5862177536675768	1.2400383212007473e-14	3.6089485326047295e-13	CG10931
FBgn0034275	382.5658750303797	-0.8951421835573484	6.297731627101887e-19	2.7104862537100075e-17	CG5002
FBgn0034279	31.13871910064138	2.7349854192592447	1.1271739618966999e-11	2.2668720789255853e-10	CG18635
FBgn0034286	19.674236152739827	-2.7034760116417753	7.340899096037758e-8	8.096435705838639e-7	dpr13
FBgn0034291	25.53521166066156	3.567908755206546	1.0240169177629507e-11	2.0657000815880714e-10	CG5770
FBgn0034310	727.7721025401585	0.5257353027351237	1.2106301726393237e-10	2.0937246689899715e-9	Nup75
FBgn0034335	353.18105462021026	-0.6189967152400065	7.937037536966861e-9	1.0445425993619835e-7	GstE1
FBgn0034356	40.09406997838942	-3.40321798041671	6.424226731764412e-17	2.3192160602951686e-15	Pepck2
FBgn0034391	69.90417283905424	2.541742584948404	1.0427138097678981e-22	5.837871851043744e-21	CG15080
FBgn0034402	98.6739107334328	0.6466707638417933	5.626316226082946e-4	0.0026626259418063743	CG15084
FBgn0034405	890.5272343806001	-0.5972582816705349	1.1794113859721906e-16	4.14456453267302e-15	Jheh2
FBgn0034408	196.64459872978514	-0.5773591458883325	2.0294267498611077e-5	1.3786537607154148e-4	sano
FBgn0034417	2048.662039545206	-0.5725658829976765	1.62171860031547e-19	7.363494112016599e-18	CG15117
FBgn0034420	689.6558260459487	-1.0143735031499739	2.1303779586134215e-33	2.148754501309858e-31	CG10737
FBgn0034433	208.93633945330058	-0.5592495154027707	5.298946247232924e-5	3.2656239162634623e-4	EndoB
FBgn0034470	250.92926785476837	-1.991957945115798	2.980745955920254e-47	5.322242745347881e-45	Obp56d
FBgn0034480	360.8646990042086	-2.4578666969889347	3.778840602916059e-21	1.9057183544400719e-19	CG16898
FBgn0034489	214.68085719774862	-1.369840584008312	3.3813847685354125e-23	1.9769131392326728e-21	ppk6
FBgn0034538	34.27818056643936	-1.3157435879175459	6.809287390336685e-5	4.093317301570456e-4	CG16799
FBgn0034540	53.382717925778024	-1.2592034202291245	2.7340099878404705e-6	2.2054013412293123e-5	Lrt
FBgn0034585	618.0168124948603	1.0087501730610409	8.551073460090405e-35	9.038826690253961e-33	Rbpn-5
FBgn0034598	1312.9627376911017	0.5280872360211795	1.6905466471538567e-14	4.834890227022491e-13	CG4266
FBgn0034606	129.7017290641138	-0.5380834259396495	0.0016667659515173692	0.006956280707038755	ASPP
FBgn0034612	510.1802940217934	-1.1561673701495152	1.2170999611298598e-35	1.3290530401990774e-33	CG10505
FBgn0034618	682.6771791505926	-0.5359168444309521	1.9013556416507751e-10	3.1921997577041544e-9	CG9485
FBgn0034627	74.76547680229896	-1.0466016667682845	1.7598452858325905e-6	1.4858042020259436e-5	eEFSec
FBgn0034631	995.9108853427251	0.5295185486564722	2.934662493671093e-12	6.315259858123152e-11	TAF1C-like
FBgn0034636	226.06907024411228	-2.809103672726597	6.205892927653022e-68	2.342813235802268e-65	twz
FBgn0034638	248.30559305749549	-0.500072229823943	8.524760740927622e-5	4.981763099065753e-4	CG10433
FBgn0034646	854.7347954888493	1.8433473744134763	8.548786196178416e-123	1.2550568001122824e-119	Rae1
FBgn0034659	3364.778648621683	0.5384772532275782	1.4254227569916012e-24	8.884014569872654e-23	CG4021
FBgn0034662	35.98006235574948	1.2466209943782878	9.778903330320853e-5	5.634917126189683e-4	CG13492
FBgn0034666	15.627028175279394	-2.820327182116202	1.3739868997651635e-6	1.1842458517023552e-5	CG9294
FBgn0034670	221.82073143401365	1.1685722399397054	2.828812734228159e-19	1.2584883049615037e-17	CG13488
FBgn0034671	269.2945862550751	-0.6985241934838444	3.7721268674999216e-8	4.3912874273371336e-7	CG13494
FBgn0034706	699.1141467652052	-0.6959207207327571	1.0110398423958731e-17	3.940669450612587e-16	CG11275
FBgn0034723	442.032289140664	-0.9991481484579323	2.525209562420592e-19	1.1310370829919757e-17	CG13506
FBgn0034733	598.459048352985	-1.004170387573872	3.61956621821635e-31	3.275707427485797e-29	CG4752
FBgn0034741	61.987370204287565	1.2830673279718512	6.153652356653132e-7	5.746163151127762e-6	CG4269
FBgn0034761	396.34659077133625	-0.6089074175132407	1.4321270243627679e-8	1.8004466577455046e-7	CG4250
FBgn0034783	44.41588991835054	3.920857342716584	1.7058220601911695e-20	8.136832809135713e-19	CG9825
FBgn0034786	1416.2549581193282	0.8174086083185937	7.0611011746212055e-40	1.0032078475297848e-37	CG13531
FBgn0034834	829.2050438553729	0.7133604303376152	7.379273293706381e-22	3.963509676005789e-20	LS2
FBgn0034859	187.9767401457916	-0.939489657610633	2.2856987132833146e-11	4.3960607130440227e-10	CG3520
FBgn0034867	12.230363237021164	2.1276482130519883	2.475895600945384e-4	0.0012899845652717414	CG13557
FBgn0034879	281.8651562920292	0.6531090059407619	1.3628630363732187e-8	1.7199149283284944e-7	Rrp4
FBgn0034880	32.68489312143341	2.250007060971303	6.960719676244398e-10	1.0897155104528109e-8	ItgaPS5
