"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-9006925","Intracellular signaling by second messengers","160","13","1.37","1.3449","0.427","0.170350004592325","0.768657850388318","1","0.659639430221995","1","Rpt6,CG3277,salr,ham,Ac3,Prosalpha7,PI31,Sin1,Prosalpha4T2,Tie,Prosbeta3,Rpn9,CG12069","FBgn0020369,FBgn0031518,FBgn0000287,FBgn0045852,FBgn0023416,FBgn0023175,FBgn0033669,FBgn0033935,FBgn0017556,FBgn0014073,FBgn0026380,FBgn0028691,FBgn0039796"
"","REACTOME pathway","R-DME-3700989","Transcriptional Regulation by TP53","183","13","1.37","1.1758","0.234","0.313453403253986","0.503827010539002","1","0.762999968364125","1","COX2,COX6B,COX5BL,Cyt-c-d,Cyt-c-p,COX4,Pgi,prel,GLS,levy,CG6888,COX7AL,Jafrac1","FBgn0013675,FBgn0031066,FBgn0031831,FBgn0086907,FBgn0284248,FBgn0032833,FBgn0003074,FBgn0033413,FBgn0261625,FBgn0034877,FBgn0036490,FBgn0037579,FBgn0040309"
"","REACTOME pathway","R-DME-71291","Metabolism of amino acids and derivatives","195","13","1.37","1.1035","0.142","0.397961738565812","0.400158680510501","1","0.822111348801903","1","Adi1,Rpt6,Got2,CG17691,LKRSDH,Prosalpha7,PI31,GLS,Prosalpha4T2,Pxn,Prosbeta3,Rpn9,Sam-S","FBgn0052068,FBgn0020369,FBgn0001125,FBgn0039993,FBgn0286198,FBgn0023175,FBgn0033669,FBgn0261625,FBgn0017556,FBgn0011828,FBgn0026380,FBgn0028691,FBgn0005278"
"","REACTOME pathway","R-DME-69278","Cell Cycle, Mitotic","254","13","1.37","0.8472","-0.239","0.770150576202548","0.113424355320177","1","0.963975228428829","1","Rpt6,Ubc2,Lpin,Prosalpha7,PI31,Nup54,GM130,Prosalpha4T2,key,Prosbeta3,Sirt2,Rpn9,Sec13","FBgn0020369,FBgn0015320,FBgn0263593,FBgn0023175,FBgn0033669,FBgn0033737,FBgn0034697,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0038788,FBgn0028691,FBgn0024509"
"","REACTOME pathway","R-DME-1640170","Cell Cycle","272","13","1.37","0.7911","-0.338","0.844337811808882","0.0734837613696278","1","0.991950948867058","1","Rpt6,Ubc2,Lpin,Prosalpha7,PI31,Nup54,GM130,Prosalpha4T2,key,Prosbeta3,Sirt2,Rpn9,Sec13","FBgn0020369,FBgn0015320,FBgn0263593,FBgn0023175,FBgn0033669,FBgn0033737,FBgn0034697,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0038788,FBgn0028691,FBgn0024509"
"","REACTOME pathway","R-DME-5628897","TP53 Regulates Metabolic Genes","59","12","1.264","3.3665","1.751","0.000176341846742715","3.75364461536426","0.113916832995794","0.00569584164978969","0.0401487857549136","COX2,COX6B,COX5BL,Cyt-c-d,Cyt-c-p,COX4,Pgi,GLS,levy,CG6888,COX7AL,Jafrac1","FBgn0013675,FBgn0031066,FBgn0031831,FBgn0086907,FBgn0284248,FBgn0032833,FBgn0003074,FBgn0261625,FBgn0034877,FBgn0036490,FBgn0037579,FBgn0040309"
"","REACTOME pathway","R-DME-5689880","Ub-specific processing proteases","121","12","1.264","1.6415","0.715","0.0617965876288667","1.20903550573432","1","0.557023533889119","1","Usp30,Rpt6,Prosalpha7,PI31,Usp20-33,Prosalpha4T2,key,Mul1,Prosbeta3,GATAe,Rpn9,Miro","FBgn0029819,FBgn0020369,FBgn0023175,FBgn0033669,FBgn0033916,FBgn0017556,FBgn0041205,FBgn0035483,FBgn0026380,FBgn0038391,FBgn0028691,FBgn0039140"
"","REACTOME pathway","R-DME-1280215","Cytokine Signaling in Immune system","137","12","1.264","1.4498","0.536","0.125170133996398","0.902499282849681","1","0.591657765333329","1","Rpt6,CG3277,Prosalpha7,PI31,Prosalpha4T2,key,Tie,eIF4E4,eIF4E5,bbg,Prosbeta3,Rpn9","FBgn0020369,FBgn0031518,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0014073,FBgn0035709,FBgn0035823,FBgn0087007,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-68886","M Phase","148","12","1.264","1.3421","0.424","0.184139950035766","0.734851979025275","1","0.683646021397155","1","Rpt6,Ubc2,Lpin,Prosalpha7,PI31,Nup54,GM130,Prosalpha4T2,Prosbeta3,Sirt2,Rpn9,Sec13","FBgn0020369,FBgn0015320,FBgn0263593,FBgn0023175,FBgn0033669,FBgn0033737,FBgn0034697,FBgn0017556,FBgn0026380,FBgn0038788,FBgn0028691,FBgn0024509"
"","REACTOME pathway","R-DME-983169","Class I MHC mediated antigen processing & presentation","225","12","1.264","0.8828","-0.18","0.713317920901828","0.14671686493066","1","0.948155096507368","1","Rpt6,CG40045,Ubc2,Prosalpha7,PI31,Prosalpha4T2,CG3829,Snmp2,Ubc4,sinah,Prosbeta3,Rpn9","FBgn0020369,FBgn0058045,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0035091,FBgn0035815,FBgn0015321,FBgn0259794,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-1257604","PIP3 activates AKT signaling","141","11","1.159","1.2913","0.369","0.232682939258799","0.63323545881636","1","0.722511938971856","1","Rpt6,CG3277,salr,ham,Prosalpha7,PI31,Sin1,Prosalpha4T2,Tie,Prosbeta3,Rpn9","FBgn0020369,FBgn0031518,FBgn0000287,FBgn0045852,FBgn0023175,FBgn0033669,FBgn0033935,FBgn0017556,FBgn0014073,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5673001","RAF/MAP kinase cascade","142","11","1.159","1.2822","0.359","0.239583351762087","0.620543363616038","1","0.7335111148735","1","Rpt6,CG3277,CG6180,Prosalpha7,PI31,Prosalpha4T2,Tie,CG10298,Prosbeta3,CG5555,Rpn9","FBgn0020369,FBgn0031518,FBgn0032453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0014073,FBgn0037432,FBgn0026380,FBgn0038686,FBgn0028691"
"","REACTOME pathway","R-DME-5684996","MAPK1/MAPK3 signaling","143","11","1.159","1.2732","0.348","0.246559205916796","0.608078777337974","1","0.751037099455934","1","Rpt6,CG3277,CG6180,Prosalpha7,PI31,Prosalpha4T2,Tie,CG10298,Prosbeta3,CG5555,Rpn9","FBgn0020369,FBgn0031518,FBgn0032453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0014073,FBgn0037432,FBgn0026380,FBgn0038686,FBgn0028691"
"","REACTOME pathway","R-DME-5683057","MAPK family signaling cascades","149","11","1.159","1.222","0.289","0.289830541464246","0.537855851816855","1","0.762999968364125","1","Rpt6,CG3277,CG6180,Prosalpha7,PI31,Prosalpha4T2,Tie,CG10298,Prosbeta3,CG5555,Rpn9","FBgn0020369,FBgn0031518,FBgn0032453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0014073,FBgn0037432,FBgn0026380,FBgn0038686,FBgn0028691"
"","REACTOME pathway","R-DME-446203","Asparagine N-linked glycosylation","194","11","1.159","0.9385","-0.092","0.629874760753747","0.200745793594853","1","0.936092579779409","1","Der-1,mmy,GM130,betaTub60D,FucTD,alphaSnap,alphaTub84D,betaTub85D,Sec13,Spn43Aa,Spn55B","FBgn0267972,FBgn0259749,FBgn0034697,FBgn0003888,FBgn0035217,FBgn0250791,FBgn0003885,FBgn0003889,FBgn0024509,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-6799198","Complex I biogenesis","51","10","1.054","3.2455","1.698","0.000817842028877428","3.08733057482774","0.528325950654819","0.0251583786026104","0.17733610141611","ND5,ND4,ND1,ND-B22,ND-19,ND-13B,CIA30,ND-23,ND-PDSW,ND-SGDH","FBgn0013684,FBgn0262952,FBgn0013679,FBgn0032511,FBgn0035046,FBgn0047038,FBgn0039689,FBgn0017567,FBgn0021967,FBgn0011455"
"","REACTOME pathway","R-DME-6791226","Major pathway of rRNA processing in the nucleolus and cytosol","84","10","1.054","1.9705","0.979","0.0296606199953361","1.52781977516404","1","0.479019012924677","1","RpS6,RpS28b,RpS13,RpS2,RpS11,RpS16,RpS27,RpS3A,RpS15Aa,RpS14a","FBgn0261592,FBgn0030136,FBgn0010265,FBgn0004867,FBgn0033699,FBgn0034743,FBgn0039300,FBgn0017545,FBgn0010198,FBgn0004403"
"","REACTOME pathway","R-DME-72312","rRNA processing","84","10","1.054","1.9705","0.979","0.0296606199953361","1.52781977516404","1","0.479019012924677","1","RpS6,RpS28b,RpS13,RpS2,RpS11,RpS16,RpS27,RpS3A,RpS15Aa,RpS14a","FBgn0261592,FBgn0030136,FBgn0010265,FBgn0004867,FBgn0033699,FBgn0034743,FBgn0039300,FBgn0017545,FBgn0010198,FBgn0004403"
"","REACTOME pathway","R-DME-8868773","rRNA processing in the nucleus and cytosol","84","10","1.054","1.9705","0.979","0.0296606199953361","1.52781977516404","1","0.479019012924677","1","RpS6,RpS28b,RpS13,RpS2,RpS11,RpS16,RpS27,RpS3A,RpS15Aa,RpS14a","FBgn0261592,FBgn0030136,FBgn0010265,FBgn0004867,FBgn0033699,FBgn0034743,FBgn0039300,FBgn0017545,FBgn0010198,FBgn0004403"
"","REACTOME pathway","R-DME-71387","Metabolism of carbohydrates","150","10","1.054","1.1035","0.142","0.421011966992165","0.375705559449847","1","0.822111348801903","1","CG7322,Got2,CG2964,Rpe,Pgi,GalT1,CG9010,sotv,FucTD,Mdh2","FBgn0030968,FBgn0001125,FBgn0031462,FBgn0050499,FBgn0003074,FBgn0053145,FBgn0034173,FBgn0029175,FBgn0035217,FBgn0262559"
"","REACTOME pathway","R-DME-983168","Antigen processing: Ubiquitination & Proteasome degradation","198","10","1.054","0.836","-0.258","0.764077472790032","0.116862604383209","1","0.963975228428829","1","Rpt6,CG40045,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Ubc4,sinah,Prosbeta3,Rpn9","FBgn0020369,FBgn0058045,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0015321,FBgn0259794,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-9716542","Signaling by Rho GTPases, Miro GTPases and RHOBTB3","241","10","1.054","0.6868","-0.542","0.922695420878035","0.0349416346855782","1","0.993189226552929","1","sqh,CG17237,tum,CG11807,GM130,Cdc37,pbl,alphaTub84D,Miro,Ser","FBgn0003514,FBgn0031410,FBgn0086356,FBgn0033996,FBgn0034697,FBgn0011573,FBgn0003041,FBgn0003885,FBgn0039140,FBgn0004197"
"","REACTOME pathway","R-DME-5358351","Signaling by Hedgehog","95","9","0.948","1.5681","0.649","0.119720861583959","0.921830166374006","1","0.572886493209167","1","Rpt6,Ac3,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,hyx,Rpn9,CG12069","FBgn0020369,FBgn0023416,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0037657,FBgn0028691,FBgn0039796"
"","REACTOME pathway","R-DME-68882","Mitotic Anaphase","96","9","0.948","1.5518","0.634","0.125475408437563","0.901441381962771","1","0.591657765333329","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Sirt2,Rpn9,Sec13","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0038788,FBgn0028691,FBgn0024509"
"","REACTOME pathway","R-DME-2555396","Mitotic Metaphase and Anaphase","98","9","0.948","1.5201","0.604","0.137417957046284","0.86195651227976","1","0.625154931351407","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Sirt2,Rpn9,Sec13","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0038788,FBgn0028691,FBgn0024509"
"","REACTOME pathway","R-DME-8878171","Transcriptional regulation by RUNX1","106","9","0.948","1.4054","0.491","0.190607923509444","0.719859049841951","1","0.69324420358229","1","His3.3B,Rpt6,Prosalpha7,PI31,Prosalpha4T2,eyg,Prosbeta3,GATAe,Rpn9","FBgn0004828,FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0000625,FBgn0026380,FBgn0038391,FBgn0028691"
"","REACTOME pathway","R-DME-8951664","Neddylation","139","9","0.948","1.0717","0.1","0.464697944091668","0.33282924891476","1","0.841967093661871","1","Rpt6,CSN7,Prosalpha7,PI31,Den1,Prosalpha4T2,Mul1,Prosbeta3,Rpn9","FBgn0020369,FBgn0028836,FBgn0023175,FBgn0033669,FBgn0033716,FBgn0017556,FBgn0035483,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-195721","Signaling by WNT","144","9","0.948","1.0345","0.049","0.507555786513088","0.294516216580686","1","0.850867647894162","1","opm,Rpt6,Wnt4,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,hyx,Rpn9","FBgn0264389,FBgn0020369,FBgn0010453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0037657,FBgn0028691"
"","REACTOME pathway","R-DME-948021","Transport to the Golgi and subsequent modification","147","9","0.948","1.0134","0.019","0.532775872273194","0.273455451209901","1","0.871324591110084","1","GM130,betaTub60D,FucTD,alphaSnap,alphaTub84D,betaTub85D,Sec13,Spn43Aa,Spn55B","FBgn0034697,FBgn0003888,FBgn0035217,FBgn0250791,FBgn0003885,FBgn0003889,FBgn0024509,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-5252538","Drosophila signaling pathways","182","9","0.948","0.8185","-0.289","0.777447513949566","0.109328920849673","1","0.963975228428829","1","per,sqh,Rpt6,Prosalpha7,key,Uch-L5,Prosbeta3,Rpn9,disp","FBgn0003068,FBgn0003514,FBgn0020369,FBgn0023175,FBgn0041205,FBgn0011327,FBgn0026380,FBgn0028691,FBgn0029088"
"","REACTOME pathway","R-DME-194315","Signaling by Rho GTPases","237","9","0.948","0.6286","-0.67","0.9532487025923","0.0207937771451791","1","0.993189226552929","1","sqh,CG17237,tum,CG11807,GM130,Cdc37,pbl,alphaTub84D,Ser","FBgn0003514,FBgn0031410,FBgn0086356,FBgn0033996,FBgn0034697,FBgn0011573,FBgn0003041,FBgn0003885,FBgn0004197"
"","REACTOME pathway","R-DME-9707564","Cytoprotection by HMOX1","45","8","0.843","2.9426","1.557","0.00504372118376463","2.29724892917653","1","0.135760161862998","0.956944730528306","COX2,COX6B,COX5BL,Cyt-c-d,Cyt-c-p,COX4,levy,COX7AL","FBgn0013675,FBgn0031066,FBgn0031831,FBgn0086907,FBgn0284248,FBgn0032833,FBgn0034877,FBgn0037579"
"","REACTOME pathway","R-DME-1236975","Antigen processing-Cross presentation","57","8","0.843","2.3231","1.216","0.0205102243538258","1.68802958901751","1","0.401503179774893","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,CG3829,Snmp2,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0035091,FBgn0035815,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-9755511","KEAP1-NFE2L2 pathway","65","8","0.843","2.0372","1.027","0.041243352324675","1.3846460418139","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Mul1,Prosbeta3,Rpn9,Jafrac1","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0035483,FBgn0026380,FBgn0028691,FBgn0040309"
"","REACTOME pathway","R-DME-5689603","UCH proteinases","74","8","0.843","1.7894","0.839","0.0773173499451996","1.11172303984654","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Den1,Prosalpha4T2,Uch-L5,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0033716,FBgn0017556,FBgn0011327,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5610787","Hedgehog 'off' state","76","8","0.843","1.7423","0.801","0.0872893542234202","1.05903871945533","1","0.557023533889119","1","Rpt6,Ac3,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9,CG12069","FBgn0020369,FBgn0023416,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691,FBgn0039796"
"","REACTOME pathway","R-DME-5621481","C-type lectin receptors (CLRs)","76","8","0.843","1.7423","0.801","0.0872893542234202","1.05903871945533","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9,CG12069","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691,FBgn0039796"
"","REACTOME pathway","R-DME-6807070","PTEN Regulation","97","8","0.843","1.3651","0.449","0.23162463263234","0.635215256484159","1","0.722511938971856","1","Rpt6,salr,ham,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0000287,FBgn0045852,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-449147","Signaling by Interleukins","106","8","0.843","1.2492","0.321","0.310140394791643","0.508441664615354","1","0.762999968364125","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,bbg,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0087007,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-199977","ER to Golgi Anterograde Transport","126","8","0.843","1.0509","0.072","0.494848028268086","0.305528155850619","1","0.843256063523149","1","GM130,betaTub60D,alphaSnap,alphaTub84D,betaTub85D,Sec13,Spn43Aa,Spn55B","FBgn0034697,FBgn0003888,FBgn0250791,FBgn0003885,FBgn0003889,FBgn0024509,FBgn0024294,FBgn0028983"
"","REACTOME pathway","R-DME-72203","Processing of Capped Intron-Containing Pre-mRNA","212","8","0.843","0.6246","-0.679","0.946870406281784","0.0237094567813628","1","0.993189226552929","1","Cwc25,CG12343,Nup54,eIF4E4,eIF4E5,CG14718,mdlc,Sec13","FBgn0031452,FBgn0033556,FBgn0033737,FBgn0035709,FBgn0035823,FBgn0037939,FBgn0038772,FBgn0024509"
"","REACTOME pathway","R-DME-8941858","Regulation of RUNX3 expression and activity","53","7","0.738","2.1861","1.128","0.0392242576537522","1.40644526698717","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9,mav","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691,FBgn0039914"
"","REACTOME pathway","R-DME-9759194","Nuclear events mediated by NFE2L2","53","7","0.738","2.1861","1.128","0.0392242576537522","1.40644526698717","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9,Jafrac1","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691,FBgn0040309"
"","REACTOME pathway","R-DME-1169091","Activation of NF-kappaB in B cells","54","7","0.738","2.1457","1.101","0.0428140521364866","1.3684136664139","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5610785","GLI3 is processed to GLI3R by the proteasome","55","7","0.738","2.1066","1.075","0.0466095477595696","1.33152511089441","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9,CG12069","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691,FBgn0039796"
"","REACTOME pathway","R-DME-2871837","FCERI mediated NF-kB activation","56","7","0.738","2.069","1.049","0.0506134154228257","1.29573435525714","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-202424","Downstream TCR signaling","58","7","0.738","1.9977","0.998","0.0592546255350005","1.22727774209562","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-174084","Autodegradation of Cdh1 by Cdh1:APC/C","59","7","0.738","1.9638","0.974","0.0638949701664584","1.19453332830372","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-174154","APC/C:Cdc20 mediated degradation of Securin","59","7","0.738","1.9638","0.974","0.0638949701664584","1.19453332830372","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-2467813","Separation of Sister Chromatids","59","7","0.738","1.9638","0.974","0.0638949701664584","1.19453332830372","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-1168372","Downstream signaling events of B Cell Receptor (BCR)","61","7","0.738","1.8994","0.926","0.073819092976117","1.13183129533499","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5632684","Hedgehog 'on' state","62","7","0.738","1.8688","0.902","0.0791030367372086","1.1018068437729","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,hyx,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0037657,FBgn0028691"
"","REACTOME pathway","R-DME-9020702","Interleukin-1 signaling","62","7","0.738","1.8688","0.902","0.0791030367372086","1.1018068437729","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-4086400","PCP/CE pathway","63","7","0.738","1.8391","0.879","0.0846009010497572","1.07262501144261","1","0.557023533889119","1","Rpt6,Wnt4,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0010453,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-5607764","CLEC7A (Dectin-1) signaling","63","7","0.738","1.8391","0.879","0.0846009010497572","1.07262501144261","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-69017","CDK-mediated phosphorylation and removal of Cdc6","63","7","0.738","1.8391","0.879","0.0846009010497572","1.07262501144261","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-202403","TCR signaling","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-446652","Interleukin-1 family signaling","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,key,Prosbeta3,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0041205,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-8878159","Transcriptional regulation by RUNX3","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9,mav","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691,FBgn0039914"
"","REACTOME pathway","R-DME-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","65","7","0.738","1.7825","0.834","0.0962336421910691","1.01667307698724","1","0.557023533889119","1","Rpt6,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,GATAe,Rpn9","FBgn0020369,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0038391,FBgn0028691"
"","REACTOME pathway","R-DME-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","66","7","0.738","1.7555","0.812","0.102365031180005","0.989848376946473","1","0.565194958481051","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","67","7","0.738","1.7293","0.79","0.108703386885866","0.963756924332035","1","0.572886493209167","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","68","7","0.738","1.7039","0.769","0.115245903731431","0.938374502107089","1","0.572886493209167","1","Rpt6,Ubc2,Prosalpha7,PI31,Prosalpha4T2,Prosbeta3,Rpn9","FBgn0020369,FBgn0015320,FBgn0023175,FBgn0033669,FBgn0017556,FBgn0026380,FBgn0028691"
"","REACTOME pathway","R-DME-983231","Factors involved in megakaryocyte development and platelet production","71","7","0.738","1.6319","0.707","0.13606445427987","0.866255315842714","1","0.623387499750328","1","His3.3B,tum,betaTub60D,alphaTub84D,betaTub85D,GATAe,CG12069","FBgn0004828,FBgn0086356,FBgn0003888,FBgn0003885,FBgn0003889,FBgn0038391,FBgn0039796"
