"[Select]","Gene Set Category","Gene Set ID","Gene Set Name","Gene Set Size","Count Overlap Gene","Percentage Genes in Gene Set","Fold Enrichment","log2 fold","P value","P value calc log_10","Bonferroni","Benjamini & Hochberg","Benjamini & Yekutieli","Overlaping Gene Symbols","Overlapping Gene IDs"
"","REACTOME pathway","R-DME-174084","Autodegradation of Cdh1 by Cdh1:APC/C","59","15","0.757","2.0159","1.011","0.00545511618419991","2.26319599528287","1","0.058187905964799","0.435096733834661","CG12096,Ubi-p5E,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2,mr","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692,FBgn0002791"
"","REACTOME pathway","R-DME-8948751","Regulation of PTEN stability and activity","59","15","0.757","2.0159","1.011","0.00545511618419991","2.26319599528287","1","0.058187905964799","0.435096733834661","CG12096,Ubi-p5E,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Rnf146,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0036897,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-5621481","C-type lectin receptors (CLRs)","76","18","0.909","1.878","0.909","0.00556118891983063","2.25483235120141","1","0.0586882915794892","0.4388383386063","CG12096,Ubi-p5E,Prosalpha6,RpS27A,cact,Prosalpha3,Rpn8,JIL-1,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2,CanA1,IKKbeta","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0000250,FBgn0261394,FBgn0002787,FBgn0020412,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692,FBgn0010015,FBgn0024222"
"","REACTOME pathway","R-DME-8878159","Transcriptional regulation by RUNX3","65","16","0.808","1.9518","0.965","0.00586060693621337","2.23205740524489","1","0.0611970745339333","0.45759761944447","CG12096,Ubi-p5E,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Bgb,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,tbrd-1,Rpn2","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0013753,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0039124,FBgn0028692"
"","REACTOME pathway","R-DME-74160","Gene expression (Transcription)","618","99","4.997","1.2702","0.345","0.00669838915693296","2.1740296248166","1","0.069216687954974","0.517563819434933","Rheb,IntS6,ND-MLRQ,CG12096,Paf-AHalpha,CG31441,tho2,Ubi-p5E,Zw,Mad,CG17612,CG15436,Cf2,Hel25E,Prosalpha6,Cdk5alpha,GATAd,da,RpS27A,TfIIB,aurB,Nup160,Ing5,Su(H),TfIIS,CycE,Taf13,Tif-IA,Eaf,Nup50,Pabp2,dap,RpIII128,SmF,achi,Psc,Tfb1,Pcf11,Poxn,Nup62,Nup75,Prosalpha3,Rae1,CycB,Upf3,IntS1,Rpn8,Bgb,CG9018,TfIIEbeta,blanks,Eaf6,CG7386,PIP4K,Nelf-E,Taf2,hay,simj,CycA,Taf6,Su(Tpl),Rpn1,MED1,CG11247,Prosbeta7,Rpn5,Hpr1,Taf1,Scm,CG3909,aurA,Prosalpha2,mbo,CG9588,Caf1-55,asun,CG7379,Odj,Cbp20,14-3-3epsilon,gl,CG5250,EloB,Prosalpha4T1,Nup133,EloA,Rpt5,Nup98-96,tbrd-1,Hr96,wdn,Rpn2,dgt1,Nlp,Jasper,Cpsf160,Surf1,acj6,CG42554","FBgn0041191,FBgn0261383,FBgn0052230,FBgn0030457,FBgn0025809,FBgn0051441,FBgn0031390,FBgn0086558,FBgn0004057,FBgn0011648,FBgn0031597,FBgn0031610,FBgn0000286,FBgn0014189,FBgn0250843,FBgn0027491,FBgn0032223,FBgn0267821,FBgn0003942,FBgn0004915,FBgn0024227,FBgn0262647,FBgn0032516,FBgn0004837,FBgn0010422,FBgn0010382,FBgn0032847,FBgn0032988,FBgn0033166,FBgn0033264,FBgn0005648,FBgn0010316,FBgn0004463,FBgn0000426,FBgn0033749,FBgn0005624,FBgn0033929,FBgn0264962,FBgn0003130,FBgn0034118,FBgn0034310,FBgn0261394,FBgn0034646,FBgn0000405,FBgn0034923,FBgn0034964,FBgn0002787,FBgn0013753,FBgn0035318,FBgn0015829,FBgn0035608,FBgn0035624,FBgn0035691,FBgn0039924,FBgn0017430,FBgn0011836,FBgn0001179,FBgn0010762,FBgn0000404,FBgn0010417,FBgn0014037,FBgn0028695,FBgn0037109,FBgn0037120,FBgn0250746,FBgn0028690,FBgn0037382,FBgn0010355,FBgn0003334,FBgn0027524,FBgn0000147,FBgn0086134,FBgn0026207,FBgn0038166,FBgn0263979,FBgn0020407,FBgn0038546,FBgn0038551,FBgn0022943,FBgn0020238,FBgn0004618,FBgn0038691,FBgn0023212,FBgn0265606,FBgn0039004,FBgn0039066,FBgn0028684,FBgn0039120,FBgn0039124,FBgn0015240,FBgn0005642,FBgn0028692,FBgn0039710,FBgn0016685,FBgn0039743,FBgn0024698,FBgn0029117,FBgn0000028,FBgn0260756"
"","REACTOME pathway","R-DME-5633007","Regulation of TP53 Activity","72","17","0.858","1.8722","0.905","0.00716217922846395","2.14495481527623","1","0.0719771852278485","0.538205279670911","Ubi-p5E,Cdk5alpha,RpS27A,aurB,Ing5,Taf13,Eaf6,PIP4K,Taf2,simj,CycA,Taf6,Taf1,aurA,Caf1-55,CG7379,acj6","FBgn0086558,FBgn0027491,FBgn0003942,FBgn0024227,FBgn0032516,FBgn0032847,FBgn0035624,FBgn0039924,FBgn0011836,FBgn0010762,FBgn0000404,FBgn0010417,FBgn0010355,FBgn0000147,FBgn0263979,FBgn0038546,FBgn0000028"
"","REACTOME pathway","R-DME-432524","Degradation of PER","39","11","0.555","2.2365","1.161","0.00720004016630192","2.14266508079726","1","0.0719771852278485","0.538205279670911","Prosalpha6,RpS27A,Rpn8,Clk,Rpn1,Prosbeta7,Rpn5,Prosalpha2,Rpt5,Rpn2,Sem1","FBgn0250843,FBgn0003942,FBgn0002787,FBgn0023076,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0028684,FBgn0028692,FBgn0266666"
"","REACTOME pathway","R-DME-1442490","Collagen degradation","4","3","0.151","5.947","2.572","0.00725576463990408","2.13931681322039","1","0.0719771852278485","0.538205279670911","Mmp2,Mmp1,CG8745","FBgn0033438,FBgn0035049,FBgn0036381"
"","REACTOME pathway","R-DME-6804116","TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest","4","3","0.151","5.947","2.572","0.00725576463990408","2.13931681322039","1","0.0719771852278485","0.538205279670911","CycE,dap,CycA","FBgn0010382,FBgn0010316,FBgn0000404"
"","REACTOME pathway","R-DME-5689880","Ub-specific processing proteases","121","25","1.262","1.6383","0.712","0.00827386388863254","2.082291627857","1","0.0812640888863711","0.607647569821458","CG12096,Ubi-p5E,Hrs,Mad,Prosalpha6,GATAd,RpS27A,Tom70,twe,Rpn13,Prosalpha3,Rpn8,CycA,Rnf146,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,puf,Rpn2,Axn,pont","FBgn0030457,FBgn0086558,FBgn0031450,FBgn0011648,FBgn0250843,FBgn0032223,FBgn0003942,FBgn0032397,FBgn0002673,FBgn0033886,FBgn0261394,FBgn0002787,FBgn0000404,FBgn0036897,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0039214,FBgn0028692,FBgn0026597,FBgn0040078"
"","REACTOME pathway","R-DME-6807070","PTEN Regulation","97","21","1.06","1.7167","0.78","0.00865534394157085","2.06271566967669","1","0.083341795587821","0.623183502670015","Rheb,CG12096,Ubi-p5E,Prosalpha6,RpS27A,CG1663,Psc,Prosalpha3,Rpn8,simj,Rnf146,Rpn1,Prosbeta7,Rpn5,Scm,Prosalpha2,CG9588,Caf1-55,Prosalpha4T1,Rpt5,Rpn2","FBgn0041191,FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0033449,FBgn0005624,FBgn0261394,FBgn0002787,FBgn0010762,FBgn0036897,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0003334,FBgn0086134,FBgn0038166,FBgn0263979,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-8848021","Signaling by PTK6","20","7","0.353","2.7753","1.473","0.0087374463116264","2.05861547981691","1","0.083341795587821","0.623183502670015","Ubi-p5E,RpS27A,CG4021,qkr58E-3,nsr,Cbl,Crk","FBgn0086558,FBgn0003942,FBgn0034659,FBgn0022984,FBgn0034740,FBgn0020224,FBgn0024811"
"","REACTOME pathway","R-DME-9006927","Signaling by Non-Receptor Tyrosine Kinases","20","7","0.353","2.7753","1.473","0.0087374463116264","2.05861547981691","1","0.083341795587821","0.623183502670015","Ubi-p5E,RpS27A,CG4021,qkr58E-3,nsr,Cbl,Crk","FBgn0086558,FBgn0003942,FBgn0034659,FBgn0022984,FBgn0034740,FBgn0020224,FBgn0024811"
"","REACTOME pathway","R-DME-3301854","Nuclear Pore Complex (NPC) Disassembly","30","9","0.454","2.3788","1.25","0.00949805502781872","2.02236531862336","1","0.0889322327438129","0.664985676282371","Nup160,Nup50,Nup62,Nup75,Rae1,CycB,mbo,Nup133,Nup98-96","FBgn0262647,FBgn0033264,FBgn0034118,FBgn0034310,FBgn0034646,FBgn0000405,FBgn0026207,FBgn0039004,FBgn0039120"
"","REACTOME pathway","R-DME-5689603","UCH proteinases","74","17","0.858","1.8216","0.865","0.00950283938593162","2.02214661098502","1","0.0889322327438129","0.664985676282371","CG12096,Ubi-p5E,Prosalpha6,RpS27A,Rpn13,Arp53D,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2,pont","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0033886,FBgn0011743,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692,FBgn0040078"
"","REACTOME pathway","R-DME-2454202","Fc epsilon receptor (FCERI) signaling","80","18","0.909","1.7841","0.835","0.00967305749799466","2.01443623071238","1","0.0896791872711281","0.670570985974637","CG12096,Ubi-p5E,Prosalpha6,RpS27A,cact,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Mkk4,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2,CanA1,IKKbeta","FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0000250,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0024326,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692,FBgn0010015,FBgn0024222"
"","REACTOME pathway","R-DME-209449","Toll pathway","46","12","0.606","2.0685","1.049","0.00993860289942394","2.00267466144931","1","0.0904504043690693","0.676337717648993","Prosalpha6,cact,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,snk,Rpt5,Rpn2,Spn27A,Sem1","FBgn0250843,FBgn0000250,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0003450,FBgn0028684,FBgn0028692,FBgn0028990,FBgn0266666"
"","REACTOME pathway","R-DME-5658442","Regulation of RAS by GAPs","46","12","0.606","2.0685","1.049","0.00993860289942394","2.00267466144931","1","0.0904504043690693","0.676337717648993","CG12096,Prosalpha6,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2","FBgn0030457,FBgn0250843,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-8953854","Metabolism of RNA","472","77","3.887","1.2936","0.371","0.0101350610515734","1.99417363086031","1","0.091399823301462","0.683436943333017","CG33217,Upf2,CG7246,Upf1,CG12096,Rtc1,tho2,Ubi-p5E,CG4887,CG4896,Hel25E,Phf5a,l(2)k09022,CG4364,Prosalpha6,RpS27A,Nup160,CG10466,Dhx15,Nup50,Pabp2,CG11777,Prp8,SmF,Tfb1,tra2,Pcf11,CG8435,Nup62,Psi,CG8963,pAbp,Nup75,sm,Prosalpha3,RpL29,Rae1,RpS24,RpL22-like,Rrp4,Upf3,Rpn8,RpS9,hay,CG8833,DCP2,Rpn1,CG14641,Prosbeta7,noi,Rpn5,Hpr1,CG3909,RpL3,Prosalpha2,mbo,sqd,CG9588,Rrp6,RpS5b,Hsc70-4,Cbp20,Prosalpha4T1,Nup133,Rpt5,Nup98-96,CG11920,CG6066,Rpn2,RpS8,RpS7,sbr,Cpsf160,RpL8,heph,Mtr4,CG17454","FBgn0053217,FBgn0029992,FBgn0030081,FBgn0030354,FBgn0030457,FBgn0020909,FBgn0031390,FBgn0086558,FBgn0031318,FBgn0031319,FBgn0014189,FBgn0031822,FBgn0086451,FBgn0032138,FBgn0250843,FBgn0003942,FBgn0262647,FBgn0032822,FBgn0033160,FBgn0033264,FBgn0005648,FBgn0033527,FBgn0033688,FBgn0000426,FBgn0033929,FBgn0003742,FBgn0264962,FBgn0034084,FBgn0034118,FBgn0014870,FBgn0034181,FBgn0265297,FBgn0034310,FBgn0003435,FBgn0261394,FBgn0016726,FBgn0034646,FBgn0261596,FBgn0034837,FBgn0034879,FBgn0034923,FBgn0002787,FBgn0010408,FBgn0001179,FBgn0036386,FBgn0036534,FBgn0028695,FBgn0037220,FBgn0250746,FBgn0014366,FBgn0028690,FBgn0037382,FBgn0027524,FBgn0020910,FBgn0086134,FBgn0026207,FBgn0263396,FBgn0038166,FBgn0038269,FBgn0038277,FBgn0266599,FBgn0022943,FBgn0265606,FBgn0039004,FBgn0028684,FBgn0039120,FBgn0039274,FBgn0039488,FBgn0028692,FBgn0039713,FBgn0039757,FBgn0003321,FBgn0024698,FBgn0261602,FBgn0011224,FBgn0001986,FBgn0039977"
"","REACTOME pathway","R-DME-4086400","PCP/CE pathway","63","15","0.757","1.8879","0.917","0.0102985837744912","1.98722249385911","1","0.0920377937323896","0.68820733068718","CG12096,Ubi-p5E,Wnt5,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2","FBgn0030457,FBgn0086558,FBgn0010194,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-432395","Degradation of TIM","41","11","0.555","2.1274","1.089","0.0107165887739037","1.96994343408649","1","0.094866046618683","0.70935542964144","Prosalpha6,RpS27A,Rpn8,Clk,Rpn1,Prosbeta7,Rpn5,Prosalpha2,Rpt5,Rpn2,Sem1","FBgn0250843,FBgn0003942,FBgn0002787,FBgn0023076,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0028684,FBgn0028692,FBgn0266666"
"","REACTOME pathway","R-DME-209360","Ubiquitination and proteolysis of phosphorylated CI","52","13","0.656","1.9823","0.987","0.0108063137781363","1.96632242619765","1","0.094866046618683","0.70935542964144","CkIalpha,Prosalpha6,RpS27A,cos,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,Rpt5,Rpn2,Axn,Sem1","FBgn0015024,FBgn0250843,FBgn0003942,FBgn0000352,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0028684,FBgn0028692,FBgn0026597,FBgn0266666"
"","REACTOME pathway","R-DME-3858494","Beta-catenin independent WNT signaling","81","18","0.909","1.7621","0.817","0.0110097268766034","1.95822345463908","1","0.0950851171939582","0.710993517319645","CG12096,Ubi-p5E,Wnt5,Prosalpha6,RpS27A,Galphao,Prosalpha3,Rpn8,Gbeta76C,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2,CanA1","FBgn0030457,FBgn0086558,FBgn0010194,FBgn0250843,FBgn0003942,FBgn0001122,FBgn0261394,FBgn0002787,FBgn0004623,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692,FBgn0010015"
"","REACTOME pathway","R-DME-73857","RNA Polymerase II Transcription","537","86","4.341","1.2699","0.345","0.011022972255348","1.95770128569755","1","0.0950851171939582","0.710993517319645","Rheb,IntS6,ND-MLRQ,CG12096,Paf-AHalpha,CG31441,tho2,Ubi-p5E,Zw,Mad,CG17612,CG15436,Cf2,Hel25E,Prosalpha6,Cdk5alpha,GATAd,da,RpS27A,TfIIB,aurB,Ing5,Su(H),TfIIS,CycE,Taf13,Eaf,Pabp2,dap,SmF,achi,Psc,Tfb1,Pcf11,Poxn,Prosalpha3,CycB,Upf3,IntS1,Rpn8,Bgb,CG9018,TfIIEbeta,Eaf6,CG7386,PIP4K,Nelf-E,Taf2,hay,simj,CycA,Taf6,Su(Tpl),Rpn1,MED1,CG11247,Prosbeta7,Rpn5,Hpr1,Taf1,Scm,CG3909,aurA,Prosalpha2,CG9588,Caf1-55,asun,CG7379,Odj,Cbp20,14-3-3epsilon,gl,CG5250,EloB,Prosalpha4T1,EloA,Rpt5,tbrd-1,Hr96,wdn,Rpn2,Nlp,Cpsf160,Surf1,acj6,CG42554","FBgn0041191,FBgn0261383,FBgn0052230,FBgn0030457,FBgn0025809,FBgn0051441,FBgn0031390,FBgn0086558,FBgn0004057,FBgn0011648,FBgn0031597,FBgn0031610,FBgn0000286,FBgn0014189,FBgn0250843,FBgn0027491,FBgn0032223,FBgn0267821,FBgn0003942,FBgn0004915,FBgn0024227,FBgn0032516,FBgn0004837,FBgn0010422,FBgn0010382,FBgn0032847,FBgn0033166,FBgn0005648,FBgn0010316,FBgn0000426,FBgn0033749,FBgn0005624,FBgn0033929,FBgn0264962,FBgn0003130,FBgn0261394,FBgn0000405,FBgn0034923,FBgn0034964,FBgn0002787,FBgn0013753,FBgn0035318,FBgn0015829,FBgn0035624,FBgn0035691,FBgn0039924,FBgn0017430,FBgn0011836,FBgn0001179,FBgn0010762,FBgn0000404,FBgn0010417,FBgn0014037,FBgn0028695,FBgn0037109,FBgn0037120,FBgn0250746,FBgn0028690,FBgn0037382,FBgn0010355,FBgn0003334,FBgn0027524,FBgn0000147,FBgn0086134,FBgn0038166,FBgn0263979,FBgn0020407,FBgn0038546,FBgn0038551,FBgn0022943,FBgn0020238,FBgn0004618,FBgn0038691,FBgn0023212,FBgn0265606,FBgn0039066,FBgn0028684,FBgn0039124,FBgn0015240,FBgn0005642,FBgn0028692,FBgn0016685,FBgn0024698,FBgn0029117,FBgn0000028,FBgn0260756"
"","REACTOME pathway","R-DME-538864","Degradation of CRY","36","10","0.505","2.2026","1.139","0.0114081367464899","1.94278528168137","1","0.0975592383837754","0.729493616798252","Prosalpha6,RpS27A,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,Rpt5,Rpn2,Sem1","FBgn0250843,FBgn0003942,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0028684,FBgn0028692,FBgn0266666"
"","REACTOME pathway","R-DME-2468052","Establishment of Sister Chromatid Cohesion","8","4","0.202","3.9647","1.987","0.0115867601342546","1.9360379835805","1","0.0982398807964148","0.734583081451403","vtd,SA,pds5,eco","FBgn0260987,FBgn0020616,FBgn0260012,FBgn0035766"
"","REACTOME pathway","R-DME-5610787","Hedgehog 'off' state","76","17","0.858","1.7737","0.827","0.0124154256201013","1.90603838756387","1","0.104373747585936","0.7804487190207","CkIalpha,CG12096,Ubi-p5E,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Klp64D,Oseg1,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2","FBgn0015024,FBgn0030457,FBgn0086558,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0004380,FBgn0265102,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-351202","Metabolism of polyamines","53","13","0.656","1.9449","0.96","0.0127077715115868","1.89593060248111","1","0.105933691928522","0.792113113488397","CG12096,Prosalpha6,Odc2,Prosalpha3,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,Rpn2","FBgn0030457,FBgn0250843,FBgn0013308,FBgn0261394,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0028692"
"","REACTOME pathway","R-DME-432626","Circadian Clock pathway","65","15","0.757","1.8298","0.872","0.0137429356579532","1.86192048679111","1","0.113608268105747","0.849499317252044","CkIalpha,Prosalpha6,RpS27A,Rpn8,Clk,Rpn1,Prosbeta7,Rpn5,Prosalpha2,14-3-3epsilon,Rpt5,Pp1alpha-96A,Rpn2,Axn,Sem1","FBgn0015024,FBgn0250843,FBgn0003942,FBgn0002787,FBgn0023076,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0020238,FBgn0028684,FBgn0003134,FBgn0028692,FBgn0026597,FBgn0266666"
"","REACTOME pathway","R-DME-209461","Ubiquitination and degradation of phosphorylated ARM","48","12","0.606","1.9823","0.987","0.0140363016415397","1.85274730732407","1","0.115074472962045","0.860462780080449","CkIalpha,Prosalpha6,RpS27A,Rpn8,Rpn1,Prosbeta7,Rpn5,Prosalpha2,Rpt5,Rpn2,Axn,Sem1","FBgn0015024,FBgn0250843,FBgn0003942,FBgn0002787,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0028684,FBgn0028692,FBgn0026597,FBgn0266666"
"","REACTOME pathway","R-DME-3108214","SUMOylation of DNA damage response and repair proteins","17","6","0.303","2.7986","1.485","0.014351865537652","1.84309164317744","1","0.116697136175006","0.872596151308835","lwr,smt3,Su(var)2-10,Psc,Scm,Blm","FBgn0010602,FBgn0264922,FBgn0003612,FBgn0005624,FBgn0003334,FBgn0002906"
"","REACTOME pathway","R-DME-176408","Regulation of APC/C activators between G1/S and early anaphase","32","9","0.454","2.2301","1.157","0.0147705096240536","1.83060452005054","1","0.118705924555702","0.887616751361608","Ubi-p5E,RpS27A,fzy,BubR1,CycB,mad2,CycA,polo,mr","FBgn0086558,FBgn0003942,FBgn0001086,FBgn0263855,FBgn0000405,FBgn0035640,FBgn0000404,FBgn0003124,FBgn0002791"
"","REACTOME pathway","R-DME-983169","Class I MHC mediated antigen processing & presentation","225","40","2.019","1.4097","0.495","0.0151355215761185","1.82000260848824","1","0.118705924555702","0.887616751361608","CG42797,CG2247,CG12096,Ubi-p5E,Charon,CG4238,CG11070,Prosalpha6,RpS27A,fzy,Uba1,CG7220,CG33144,TppII,Prosalpha3,ari-2,snama,CG3356,Rpn8,Cbl,CG32085,CG11658,Rpn1,park,CG11247,Prosbeta7,Rpn5,dgrn,Prosalpha2,CG9588,EloB,Prosalpha4T1,Rpt5,CG10011,Cul5,Rpn2,CG2218,mr,poe,dbo","FBgn0261931,FBgn0030320,FBgn0030457,FBgn0086558,FBgn0031317,FBgn0031384,FBgn0028467,FBgn0250843,FBgn0003942,FBgn0001086,FBgn0023143,FBgn0033544,FBgn0053144,FBgn0020370,FBgn0261394,FBgn0025186,FBgn0086129,FBgn0034989,FBgn0002787,FBgn0020224,FBgn0052085,FBgn0036196,FBgn0028695,FBgn0041100,FBgn0037120,FBgn0250746,FBgn0028690,FBgn0037384,FBgn0086134,FBgn0038166,FBgn0023212,FBgn0265606,FBgn0028684,FBgn0039590,FBgn0039632,FBgn0028692,FBgn0039767,FBgn0002791,FBgn0011230,FBgn0040230"
"","REACTOME pathway","R-DME-201681","TCF dependent signaling in response to WNT","96","20","1.01","1.6519","0.724","0.0155191445969294","1.80913222038914","1","0.118705924555702","0.887616751361608","CG42797,CG12096,Ubi-p5E,Wnt5,Prosalpha6,RpS27A,Prosalpha3,Rpn8,Rnf146,Rpn1,Prosbeta7,Rpn5,Prosalpha2,CG9588,Prosalpha4T1,Rpt5,puf,Rpn2,Axn,pont","FBgn0261931,FBgn0030457,FBgn0086558,FBgn0010194,FBgn0250843,FBgn0003942,FBgn0261394,FBgn0002787,FBgn0036897,FBgn0028695,FBgn0250746,FBgn0028690,FBgn0086134,FBgn0038166,FBgn0265606,FBgn0028684,FBgn0039214,FBgn0028692,FBgn0026597,FBgn0040078"
"","REACTOME pathway","R-DME-2168880","Scavenging of heme from plasma","2","2","0.101","7.9293","2.987","0.015897745104281","1.79866447053582","1","0.118705924555702","0.887616751361608","Mmp2,Mmp1","FBgn0033438,FBgn0035049"
"","REACTOME pathway","R-DME-2173782","Binding and Uptake of Ligands by Scavenger Receptors","2","2","0.101","7.9293","2.987","0.015897745104281","1.79866447053582","1","0.118705924555702","0.887616751361608","Mmp2,Mmp1","FBgn0033438,FBgn0035049"
"","REACTOME pathway","R-DME-6806664","Metabolism of vitamin K","2","2","0.101","7.9293","2.987","0.015897745104281","1.79866447053582","1","0.118705924555702","0.887616751361608","Vkor,heix","FBgn0053544,FBgn0028375"
"","REACTOME pathway","R-DME-9648025","EML4 and NUDC in mitotic spindle formation","2","2","0.101","7.9293","2.987","0.015897745104281","1.79866447053582","1","0.118705924555702","0.887616751361608","nudC,polo","FBgn0021768,FBgn0003124"
