Name	Family	Type
Gypsy-1_DG-LTR	Gypsy	LTR
Gypsy-1_DGri-I	Gypsy	LTR
Gypsy-1_DGri-LTR	Gypsy	LTR
Gypsy-1_DKi-I	Gypsy	LTR
Gypsy-1_DKi-LTR	Gypsy	LTR
Gypsy-1_DPer-I	Gypsy	LTR
Gypsy-1_DPer-LTR	Gypsy	LTR
Gypsy-1_DRh-I	Gypsy	LTR
Gypsy-1_DRh-LTR	Gypsy	LTR
Gypsy-1_DSe-I	Gypsy	LTR
Gypsy-1_DSe-LTR	Gypsy	LTR
Gypsy-1_DSim-I	Gypsy	LTR
Gypsy-1_DSim-LTR	Gypsy	LTR
Gypsy-1_DTa-I	Gypsy	LTR
Gypsy-1_DTa-LTR	Gypsy	LTR
Gypsy-1_DVir-I	Gypsy	LTR
Gypsy-1_DVir-LTR	Gypsy	LTR
Gypsy-1_DWil-I	Gypsy	LTR
Gypsy-1_DWil-LTR	Gypsy	LTR
Gypsy-10_DAn-I	Gypsy	LTR
Gypsy-10_DAn-LTR	Gypsy	LTR
Gypsy-10_DBp-I	Gypsy	LTR
Gypsy-10_DEl-I	Gypsy	LTR
Gypsy-10_DEl-LTR	Gypsy	LTR
Gypsy-10_DEu-I	Gypsy	LTR
Gypsy-10_DEu-LTR	Gypsy	LTR
Gypsy-10_DFi-I	Gypsy	LTR
Gypsy-10_DFi-LTR	Gypsy	LTR
Gypsy-10_DMoj-I	Gypsy	LTR
Gypsy-10_DMoj-LTR	Gypsy	LTR
Gypsy-10_DPer-I	Gypsy	LTR
Gypsy-10_DPer-LTR	Gypsy	LTR
Gypsy-10_DRh-I	Gypsy	LTR
Gypsy-10_DRh-LTR	Gypsy	LTR
Gypsy-10_DSim-I	Gypsy	LTR
Gypsy-10_DTa-I	Gypsy	LTR
Gypsy-10_DTa-LTR	Gypsy	LTR
Gypsy-10_DVir-I	Gypsy	LTR
Gypsy-10_DVir-LTR	Gypsy	LTR
Gypsy-10_DWil-I	Gypsy	LTR
Gypsy-10_DWil-LTR	Gypsy	LTR
Gypsy-11_DAn-I	Gypsy	LTR
Gypsy-11_DAn-LTR	Gypsy	LTR
Gypsy-11_DBi-I	Gypsy	LTR
Gypsy-11_DBp-I	Gypsy	LTR
Gypsy-11_DEl-I	Gypsy	LTR
Gypsy-11_DEl-LTR	Gypsy	LTR
Gypsy-11_DEu-I	Gypsy	LTR
Gypsy-11_DEu-LTR	Gypsy	LTR
Gypsy-11_DFi-I	Gypsy	LTR
Gypsy-11_DFi-LTR	Gypsy	LTR
Gypsy-11_DPer-I	Gypsy	LTR
Gypsy-11_DPer-LTR	Gypsy	LTR
Gypsy-11_DRh-I	Gypsy	LTR
Gypsy-11_DRh-LTR	Gypsy	LTR
Gypsy-11_DSim-I	Gypsy	LTR
Gypsy-11_DSim-LTR	Gypsy	LTR
Gypsy-11_DTa-I	Gypsy	LTR
Gypsy-11_DTa-LTR	Gypsy	LTR
Gypsy-11_DVir-I	Gypsy	LTR
Gypsy-11_DVir-LTR	Gypsy	LTR
Gypsy-11_DWil-I	Gypsy	LTR
Gypsy-11_DWil-LTR	Gypsy	LTR
Gypsy-12_DAn-I	Gypsy	LTR
Gypsy-12_DAn-LTR	Gypsy	LTR
Gypsy-12_DBp-I	Gypsy	LTR
Gypsy-12_DBp-LTR	Gypsy	LTR
Gypsy-12_DEl-I	Gypsy	LTR
Gypsy-12_DEl-LTR	Gypsy	LTR
Gypsy-12_DEu-I	Gypsy	LTR
Gypsy-12_DEu-LTR	Gypsy	LTR
Gypsy-12_DFi-I	Gypsy	LTR
Gypsy-12_DFi-LTR	Gypsy	LTR
Gypsy-12_DPer-I	Gypsy	LTR
Gypsy-12_DPer-LTR	Gypsy	LTR
Gypsy-12_DRh-I	Gypsy	LTR
Gypsy-12_DRh-LTR	Gypsy	LTR
Gypsy-12_DSim-I	Gypsy	LTR
Gypsy-12_DSim-LTR	Gypsy	LTR
Gypsy-12_DTa-I	Gypsy	LTR
Gypsy-12_DTa-LTR	Gypsy	LTR
Gypsy-12_DVir-I	Gypsy	LTR
Gypsy-12_DVir-LTR	Gypsy	LTR
Gypsy-12_DWil-I	Gypsy	LTR
Gypsy-12_DWil-LTR	Gypsy	LTR
Gypsy-13_DAn-I	Gypsy	LTR
Gypsy-13_DAn-LTR	Gypsy	LTR
Gypsy-13_DBi-I	Gypsy	LTR
Gypsy-13_DBi-LTR	Gypsy	LTR
Gypsy-13_DBp-I	Gypsy	LTR
Gypsy-13_DBp-LTR	Gypsy	LTR
Gypsy-13_DEl-I	Gypsy	LTR
Gypsy-13_DEl-LTR	Gypsy	LTR
Gypsy-13_DEu-I	Gypsy	LTR
Gypsy-13_DEu-LTR	Gypsy	LTR
Gypsy-13_DFi-I	Gypsy	LTR
Gypsy-13_DFi-LTR	Gypsy	LTR
Gypsy-13_DRh-I	Gypsy	LTR
Gypsy-13_DRh-LTR	Gypsy	LTR
Gypsy-13_DSim-I	Gypsy	LTR
Gypsy-13_DSim-LTR	Gypsy	LTR
Gypsy-13_DTa-I	Gypsy	LTR
Gypsy-13_DTa-LTR	Gypsy	LTR
Gypsy-13_DVir-I	Gypsy	LTR
Gypsy-13_DVir-LTR	Gypsy	LTR
Gypsy-13_DWil-I	Gypsy	LTR
Gypsy-13_DWil-LTR	Gypsy	LTR
Gypsy-14_DAn-I	Gypsy	LTR
Gypsy-14_DAn-LTR	Gypsy	LTR
Gypsy-14_DBi-I	Gypsy	LTR
Gypsy-14_DBi-LTR	Gypsy	LTR
Gypsy-14_DBp-I	Gypsy	LTR
Gypsy-14_DBp-LTR	Gypsy	LTR
Gypsy-14_DEl-I	Gypsy	LTR
Gypsy-14_DEl-LTR	Gypsy	LTR
Gypsy-14_DEu-I	Gypsy	LTR
Gypsy-14_DEu-LTR	Gypsy	LTR
Gypsy-14_DFi-I	Gypsy	LTR
Gypsy-14_DFi-LTR	Gypsy	LTR
Gypsy-14_DRh-I	Gypsy	LTR
Gypsy-14_DRh-LTR	Gypsy	LTR
Gypsy-14_DTa-I	Gypsy	LTR
Gypsy-14_DTa-LTR	Gypsy	LTR
Gypsy-14_DWil-I	Gypsy	LTR
Gypsy-14_DWil-LTR	Gypsy	LTR
Gypsy-14B_DWil-I	Gypsy	LTR
Gypsy-14B_DWil-LTR	Gypsy	LTR
Gypsy-15_DAn-I	Gypsy	LTR
Gypsy-15_DAn-LTR	Gypsy	LTR
Gypsy-15_DBi-I	Gypsy	LTR
Gypsy-15_DBi-LTR	Gypsy	LTR
Gypsy-15_DBp-I	Gypsy	LTR
Gypsy-15_DBp-LTR	Gypsy	LTR
Gypsy-15_DEl-I	Gypsy	LTR
Gypsy-15_DEl-LTR	Gypsy	LTR
Gypsy-15_DFi-LTR	Gypsy	LTR
Gypsy-15_DRh-I	Gypsy	LTR
Gypsy-15_DRh-LTR	Gypsy	LTR
Gypsy-15_DTa-I	Gypsy	LTR
Gypsy-15_DTa-LTR	Gypsy	LTR
Gypsy-15_DWil-I	Gypsy	LTR
Gypsy-15_DWil-LTR	Gypsy	LTR
Gypsy-16_DAn-I	Gypsy	LTR
Gypsy-16_DAn-LTR	Gypsy	LTR
Gypsy-16_DBi-I	Gypsy	LTR
Gypsy-16_DBi-LTR	Gypsy	LTR
Gypsy-16_DBp-I	Gypsy	LTR
Gypsy-16_DEl-I	Gypsy	LTR
Gypsy-16_DEl-LTR	Gypsy	LTR
Gypsy-16_DRh-I	Gypsy	LTR
Gypsy-16_DRh-LTR	Gypsy	LTR
Gypsy-16_DTa-I	Gypsy	LTR
Gypsy-16_DTa-LTR	Gypsy	LTR
Gypsy-16_DWil-I	Gypsy	LTR
Gypsy-16_DWil-LTR	Gypsy	LTR
Gypsy-17_DAn-I	Gypsy	LTR
Gypsy-17_DAn-LTR	Gypsy	LTR
Gypsy-17_DBi-I	Gypsy	LTR
Gypsy-17_DBi-LTR	Gypsy	LTR
Gypsy-17_DBp-I	Gypsy	LTR
Gypsy-17_DBp-LTR	Gypsy	LTR
Gypsy-17_DEl-I	Gypsy	LTR
Gypsy-17_DEl-LTR	Gypsy	LTR
Gypsy-17_DRh-I	Gypsy	LTR
Gypsy-17_DRh-LTR	Gypsy	LTR
Gypsy-17_DTa-I	Gypsy	LTR
Gypsy-17_DTa-LTR	Gypsy	LTR
Gypsy-17_DWil-I	Gypsy	LTR
Gypsy-17_DWil-LTR	Gypsy	LTR
Gypsy-18_DAn-I	Gypsy	LTR
Gypsy-18_DAn-LTR	Gypsy	LTR
Gypsy-18_DBp-I	Gypsy	LTR
Gypsy-18_DEl-I	Gypsy	LTR
Gypsy-18_DEl-LTR	Gypsy	LTR
Gypsy-18_DTa-I	Gypsy	LTR
Gypsy-18_DTa-LTR	Gypsy	LTR
Gypsy-18_DWil-I	Gypsy	LTR
Gypsy-18_DWil-LTR	Gypsy	LTR
Gypsy-19_DAn-I	Gypsy	LTR
Gypsy-19_DAn-LTR	Gypsy	LTR
Gypsy-19_DBp-I	Gypsy	LTR
Gypsy-19_DBp-LTR	Gypsy	LTR
Gypsy-19_DEl-I	Gypsy	LTR
Gypsy-19_DEl-LTR	Gypsy	LTR
Gypsy-19_DTa-I	Gypsy	LTR
Gypsy-19_DWil-I	Gypsy	LTR
Gypsy-19_DWil-LTR	Gypsy	LTR
Gypsy-1A_DPer-LTR	Gypsy	LTR
Gypsy-2_DAn-I	Gypsy	LTR
Gypsy-2_DAn-LTR	Gypsy	LTR
Gypsy-2_DBi-I	Gypsy	LTR
Gypsy-2_DBi-LTR	Gypsy	LTR
Gypsy-2_DBp-I	Gypsy	LTR
Gypsy-2_DBp-LTR	Gypsy	LTR
Gypsy-2_DEl-I	Gypsy	LTR
Gypsy-2_DEl-LTR	Gypsy	LTR
Gypsy-2_Deu-I	Gypsy	LTR
Gypsy-2_Deu-LTR	Gypsy	LTR
Gypsy-2_DFi-I	Gypsy	LTR
Gypsy-2_DFi-LTR	Gypsy	LTR
Gypsy-2_DGri-I	Gypsy	LTR
Gypsy-2_DGri-LTR	Gypsy	LTR
Gypsy-2_DKi-I	Gypsy	LTR
Gypsy-2_DKi-LTR	Gypsy	LTR
Gypsy-2_DPer-I	Gypsy	LTR
Gypsy-2_DPer-LTR	Gypsy	LTR
Gypsy-2_DRh-I	Gypsy	LTR
Gypsy-2_DRh-LTR	Gypsy	LTR
Gypsy-2_DSe-I	Gypsy	LTR
Gypsy-2_DSe-LTR	Gypsy	LTR
Gypsy-2_DSim-I	Gypsy	LTR
Gypsy-2_DSim-LTR	Gypsy	LTR
Gypsy-2_DTa-I	Gypsy	LTR
Gypsy-2_DTa-LTR	Gypsy	LTR
Gypsy-2_DVir-I	Gypsy	LTR
Gypsy-2_DVir-LTR	Gypsy	LTR
Gypsy-2_DWil-I	Gypsy	LTR
Gypsy-2_DWil-LTR	Gypsy	LTR
Gypsy-20_DAn-I	Gypsy	LTR
Gypsy-20_DAn-LTR	Gypsy	LTR
Gypsy-20_DBp-I	Gypsy	LTR
Gypsy-20_DBp-LTR	Gypsy	LTR
Gypsy-20_DEl-I	Gypsy	LTR
Gypsy-20_DTa-I	Gypsy	LTR
Gypsy-20_DTa-LTR	Gypsy	LTR
Gypsy-20_DWil-I	Gypsy	LTR
Gypsy-20_DWil-LTR	Gypsy	LTR
Gypsy-21_DAn-I	Gypsy	LTR
Gypsy-21_DAn-LTR	Gypsy	LTR
Gypsy-21_DBp-I	Gypsy	LTR
Gypsy-21_DEl-I	Gypsy	LTR
Gypsy-21_DEl-LTR	Gypsy	LTR
Gypsy-21_DWil-I	Gypsy	LTR
Gypsy-21_DWil-LTR	Gypsy	LTR
Gypsy-21_DY-I	Gypsy	LTR
Gypsy-21_DY-LTR	Gypsy	LTR
Gypsy-21_DYa-I	Gypsy	LTR
Gypsy-21_DYa-LTR	Gypsy	LTR
Gypsy-22_DAn-I	Gypsy	LTR
Gypsy-22_DAn-LTR	Gypsy	LTR
Gypsy-22_DBp-I	Gypsy	LTR
Gypsy-22_DBp-LTR	Gypsy	LTR
Gypsy-22_DEl-I	Gypsy	LTR
Gypsy-22_DEl-LTR	Gypsy	LTR
Gypsy-22_DWil-I	Gypsy	LTR
Gypsy-22_DWil-LTR	Gypsy	LTR
Gypsy-22_DY-I	Gypsy	LTR
Gypsy-22_DY-LTR	Gypsy	LTR
Gypsy-22_DYa-I	Gypsy	LTR
Gypsy-22_DYa-LTR	Gypsy	LTR
Gypsy-23_DAn-I	Gypsy	LTR
Gypsy-23_DAn-LTR	Gypsy	LTR
Gypsy-23_DBp-I	Gypsy	LTR
Gypsy-23_DEl-I	Gypsy	LTR
Gypsy-23_DEl-LTR	Gypsy	LTR
Gypsy-23_DWil-I	Gypsy	LTR
Gypsy-23_DWil-LTR	Gypsy	LTR
Gypsy-23_DY-I	Gypsy	LTR
Gypsy-23_DY-LTR	Gypsy	LTR
Gypsy-23_DYa-I	Gypsy	LTR
Gypsy-23_DYa-LTR	Gypsy	LTR
Gypsy-24_DAn-I	Gypsy	LTR
Gypsy-24_DAn-LTR	Gypsy	LTR
Gypsy-24_DBp-I	Gypsy	LTR
Gypsy-24_DEl-I	Gypsy	LTR
Gypsy-24_DEl-LTR	Gypsy	LTR
Gypsy-24_DWil-I	Gypsy	LTR
Gypsy-24_DWil-LTR	Gypsy	LTR
Gypsy-24_DY-I	Gypsy	LTR
Gypsy-24_DY-LTR	Gypsy	LTR
Gypsy-24_DYa-I	Gypsy	LTR
Gypsy-24_DYa-LTR	Gypsy	LTR
Gypsy-25_DAn-I	Gypsy	LTR
Gypsy-25_DAn-LTR	Gypsy	LTR
Gypsy-25_DBp-I	Gypsy	LTR
Gypsy-25_DEl-I	Gypsy	LTR
Gypsy-25_DP-I	Gypsy	LTR
Gypsy-25_DP-LTR	Gypsy	LTR
Gypsy-25_DPse-I	Gypsy	LTR
Gypsy-25_DPse-LTR	Gypsy	LTR
Gypsy-25_DWil-I	Gypsy	LTR
Gypsy-25_DWil-LTR	Gypsy	LTR
Gypsy-25_DYa-I	Gypsy	LTR
Gypsy-25_DYa-LTR	Gypsy	LTR
Gypsy-26_DAn-I	Gypsy	LTR
Gypsy-26_DAn-LTR	Gypsy	LTR
Gypsy-26_DBp-I	Gypsy	LTR
Gypsy-26_DEl-I	Gypsy	LTR
Gypsy-26_DP-I	Gypsy	LTR
Gypsy-26_DP-LTR	Gypsy	LTR
Gypsy-26_DPse-I	Gypsy	LTR
Gypsy-26_DPse-LTR	Gypsy	LTR
Gypsy-26_DWil-I	Gypsy	LTR
Gypsy-26_DWil-LTR	Gypsy	LTR
Gypsy-26_DYa-I	Gypsy	LTR
Gypsy-26_DYa-LTR	Gypsy	LTR
Gypsy-27_DAn-I	Gypsy	LTR
Gypsy-27_DAn-LTR	Gypsy	LTR
Gypsy-27_DBp-I	Gypsy	LTR
Gypsy-27_DEl-I	Gypsy	LTR
Gypsy-27_DEl-LTR	Gypsy	LTR
Gypsy-27_DP-I	Gypsy	LTR
Gypsy-27_DP-LTR	Gypsy	LTR
Gypsy-27_DWil-I	Gypsy	LTR
Gypsy-27_DWil-LTR	Gypsy	LTR
Gypsy-27_DYa-I	Gypsy	LTR
Gypsy-27_DYa-LTR	Gypsy	LTR
Gypsy-28_DAn-I	Gypsy	LTR
Gypsy-28_DAn-LTR	Gypsy	LTR
Gypsy-28_DBp-I	Gypsy	LTR
Gypsy-28_DEl-I	Gypsy	LTR
Gypsy-28_DEl-LTR	Gypsy	LTR
Gypsy-28_DWil-I	Gypsy	LTR
Gypsy-28_DWil-LTR	Gypsy	LTR
Gypsy-28_DYa-I	Gypsy	LTR
Gypsy-28_DYa-LTR	Gypsy	LTR
Gypsy-29_DAn-I	Gypsy	LTR
Gypsy-29_DAn-LTR	Gypsy	LTR
Gypsy-29_DEl-I	Gypsy	LTR
Gypsy-29_DWil-I	Gypsy	LTR
Gypsy-29_DWil-LTR	Gypsy	LTR
Gypsy-29_DYa-I	Gypsy	LTR
Gypsy-29_DYa-LTR	Gypsy	LTR
Gypsy-3_DAn-I	Gypsy	LTR
Gypsy-3_DAn-LTR	Gypsy	LTR
Gypsy-3_DBi-I	Gypsy	LTR
Gypsy-3_DBi-LTR	Gypsy	LTR
Gypsy-3_DBp-I	Gypsy	LTR
Gypsy-3_DBp-LTR	Gypsy	LTR
Gypsy-3_DEl-I	Gypsy	LTR
Gypsy-3_DEl-LTR	Gypsy	LTR
Gypsy-3_Deu-I	Gypsy	LTR
Gypsy-3_Deu-LTR	Gypsy	LTR
Gypsy-3_DFi-I	Gypsy	LTR
Gypsy-3_DFi-LTR	Gypsy	LTR
Gypsy-3_DGri-I	Gypsy	LTR
Gypsy-3_DGri-LTR	Gypsy	LTR
Gypsy-3_DKi-I	Gypsy	LTR
Gypsy-3_DKi-LTR	Gypsy	LTR
Gypsy-3_DPer-I	Gypsy	LTR
Gypsy-3_DPer-LTR	Gypsy	LTR
Gypsy-3_DRh-I	Gypsy	LTR
Gypsy-3_DRh-LTR	Gypsy	LTR
Gypsy-3_DSe-I	Gypsy	LTR
Gypsy-3_DSe-LTR	Gypsy	LTR
Gypsy-3_DSim-I	Gypsy	LTR
Gypsy-3_DSim-LTR	Gypsy	LTR
Gypsy-3_DTa-I	Gypsy	LTR
Gypsy-3_DTa-LTR	Gypsy	LTR
Gypsy-3_DVir-I	Gypsy	LTR
Gypsy-3_DVir-LTR	Gypsy	LTR
Gypsy-3_DWil-I	Gypsy	LTR
Gypsy-3_DWil-LTR	Gypsy	LTR
Gypsy-30_DAn-I	Gypsy	LTR
Gypsy-30_DAn-LTR	Gypsy	LTR
Gypsy-30_DEl-I	Gypsy	LTR
Gypsy-30_DEl-LTR	Gypsy	LTR
Gypsy-30_DWil-I	Gypsy	LTR
Gypsy-30_DWil-LTR	Gypsy	LTR
Gypsy-30_DYa-I	Gypsy	LTR
Gypsy-30_DYa-LTR	Gypsy	LTR
Gypsy-31_DAn-I	Gypsy	LTR
Gypsy-31_DAn-LTR	Gypsy	LTR
Gypsy-31_DEl-I	Gypsy	LTR
Gypsy-31_DEl-LTR	Gypsy	LTR
Gypsy-31_DP-I	Gypsy	LTR
Gypsy-31_DP-LTR	Gypsy	LTR
Gypsy-31_DWil-I	Gypsy	LTR
Gypsy-31_DWil-LTR	Gypsy	LTR
Gypsy-31_DYa-I	Gypsy	LTR
Gypsy-31_DYa-LTR	Gypsy	LTR
Gypsy-32_DAn-I	Gypsy	LTR
Gypsy-32_DAn-LTR	Gypsy	LTR
Gypsy-32_DEl-I	Gypsy	LTR
Gypsy-32_DP-I	Gypsy	LTR
Gypsy-32_DP-LTR	Gypsy	LTR
Gypsy-32_DWil-I	Gypsy	LTR
Gypsy-32_DWil-LTR	Gypsy	LTR
Gypsy-32_DYa-I	Gypsy	LTR
Gypsy-32_DYa-LTR	Gypsy	LTR
Gypsy-33_DAn-I	Gypsy	LTR
Gypsy-33_DAn-LTR	Gypsy	LTR
Gypsy-33_DEl-I	Gypsy	LTR
Gypsy-33_DWil-I	Gypsy	LTR
Gypsy-33_DWil-LTR	Gypsy	LTR
Gypsy-34_DAn-I	Gypsy	LTR
Gypsy-34_DAn-LTR	Gypsy	LTR
Gypsy-34_DEl-I	Gypsy	LTR
Gypsy-34_DWil-I	Gypsy	LTR
Gypsy-34_DWil-LTR	Gypsy	LTR
Gypsy-35_DAn-I	Gypsy	LTR
Gypsy-35_DAn-LTR	Gypsy	LTR
Gypsy-35_DEl-I	Gypsy	LTR
Gypsy-35_DWil-I	Gypsy	LTR
Gypsy-35_DWil-LTR	Gypsy	LTR
Gypsy-36_DAn-I	Gypsy	LTR
Gypsy-36_DAn-LTR	Gypsy	LTR
Gypsy-36_DEl-I	Gypsy	LTR
Gypsy-36_DWil-I	Gypsy	LTR
Gypsy-36_DWil-LTR	Gypsy	LTR
Gypsy-37_DAn-I	Gypsy	LTR
Gypsy-37_DAn-LTR	Gypsy	LTR
Gypsy-37_DEl-I	Gypsy	LTR
Gypsy-37_DWil-I	Gypsy	LTR
Gypsy-37_DWil-LTR	Gypsy	LTR
Gypsy-37B_DWil-LTR	Gypsy	LTR
Gypsy-38_DAn-I	Gypsy	LTR
Gypsy-38_DAn-LTR	Gypsy	LTR
Gypsy-38_DEl-I	Gypsy	LTR
Gypsy-38_DWil-I	Gypsy	LTR
Gypsy-38_DWil-LTR	Gypsy	LTR
Gypsy-39_DAn-I	Gypsy	LTR
Gypsy-39_DAn-LTR	Gypsy	LTR
Gypsy-39_DWil-LTR	Gypsy	LTR
Gypsy-4_DAn-I	Gypsy	LTR
Gypsy-4_DAn-LTR	Gypsy	LTR
Gypsy-4_DBi-I	Gypsy	LTR
Gypsy-4_DBi-LTR	Gypsy	LTR
Gypsy-4_DBp-I	Gypsy	LTR
Gypsy-4_DBp-LTR	Gypsy	LTR
Gypsy-4_DEl-I	Gypsy	LTR
Gypsy-4_DEl-LTR	Gypsy	LTR
Gypsy-4_Deu-I	Gypsy	LTR
Gypsy-4_Deu-LTR	Gypsy	LTR
Gypsy-4_DFi-I	Gypsy	LTR
Gypsy-4_DFi-LTR	Gypsy	LTR
Gypsy-4_DGri-I	Gypsy	LTR
Gypsy-4_DGri-LTR	Gypsy	LTR
Gypsy-4_DKi-I	Gypsy	LTR
Gypsy-4_DKi-LTR	Gypsy	LTR
Gypsy-4_DPer-I	Gypsy	LTR
Gypsy-4_DPer-LTR	Gypsy	LTR
Gypsy-4_DRh-I	Gypsy	LTR
Gypsy-4_DRh-LTR	Gypsy	LTR
Gypsy-4_DSe-I	Gypsy	LTR
Gypsy-4_DSe-LTR	Gypsy	LTR
Gypsy-4_DSim-I	Gypsy	LTR
Gypsy-4_DSim-LTR	Gypsy	LTR
Gypsy-4_DTa-I	Gypsy	LTR
Gypsy-4_DTa-LTR	Gypsy	LTR
Gypsy-4_DVir-I	Gypsy	LTR
Gypsy-4_DVir-LTR	Gypsy	LTR
Gypsy-4_DWil-I	Gypsy	LTR
Gypsy-4_DWil-LTR	Gypsy	LTR
Gypsy-40_DAn-I	Gypsy	LTR
Gypsy-40_DAn-LTR	Gypsy	LTR
Gypsy-40_DEl-I	Gypsy	LTR
Gypsy-40_DWil-LTR	Gypsy	LTR
Gypsy-41_DAn-I	Gypsy	LTR
Gypsy-41_DAn-LTR	Gypsy	LTR
Gypsy-41_DEl-I	Gypsy	LTR
Gypsy-41_DWil-LTR	Gypsy	LTR
Gypsy-42_DAn-I	Gypsy	LTR
Gypsy-42_DAn-LTR	Gypsy	LTR
Gypsy-42_DEl-I	Gypsy	LTR
Gypsy-42_DWil-I	Gypsy	LTR
Gypsy-42_DWil-LTR	Gypsy	LTR
Gypsy-43_DEl-I	Gypsy	LTR
Gypsy-43_DWil-I	Gypsy	LTR
Gypsy-43_DWil-LTR	Gypsy	LTR
Gypsy-44_DEl-I	Gypsy	LTR
Gypsy-44_DEl-LTR	Gypsy	LTR
Gypsy-44_DWil-I	Gypsy	LTR
Gypsy-44_DWil-LTR	Gypsy	LTR
Gypsy-45_DEl-I	Gypsy	LTR
Gypsy-45_DEl-LTR	Gypsy	LTR
Gypsy-45_DWil-I	Gypsy	LTR
Gypsy-45_DWil-LTR	Gypsy	LTR
Gypsy-46_DEl-I	Gypsy	LTR
Gypsy-46_DEl-LTR	Gypsy	LTR
Gypsy-46_DWil-I	Gypsy	LTR
Gypsy-46_DWil-LTR	Gypsy	LTR
Gypsy-47_DEl-I	Gypsy	LTR
Gypsy-47_DWil-I	Gypsy	LTR
Gypsy-47_DWil-LTR	Gypsy	LTR
Gypsy-48_DEl-I	Gypsy	LTR
Gypsy-48_DEl-LTR	Gypsy	LTR
Gypsy-48_DWil-I	Gypsy	LTR
Gypsy-48_DWil-LTR	Gypsy	LTR
Gypsy-49_DEl-I	Gypsy	LTR
Gypsy-49_DWil-I	Gypsy	LTR
Gypsy-49_DWil-LTR	Gypsy	LTR
Gypsy-5_DAn-I	Gypsy	LTR
Gypsy-5_DAn-LTR	Gypsy	LTR
Gypsy-5_DBi-I	Gypsy	LTR
Gypsy-5_DBi-LTR	Gypsy	LTR
Gypsy-5_DBp-I	Gypsy	LTR
Gypsy-5_DBp-LTR	Gypsy	LTR
Gypsy-5_DEl-I	Gypsy	LTR
Gypsy-5_DEl-LTR	Gypsy	LTR
Gypsy-5_DEr-LTR	Gypsy	LTR
Gypsy-5_Deu-I	Gypsy	LTR
Gypsy-5_Deu-LTR	Gypsy	LTR
Gypsy-5_DFi-I	Gypsy	LTR
Gypsy-5_DFi-LTR	Gypsy	LTR
Gypsy-5_DGri-I	Gypsy	LTR
Gypsy-5_DGri-LTR	Gypsy	LTR
Gypsy-5_DKi-I	Gypsy	LTR
Gypsy-5_DKi-LTR	Gypsy	LTR
Gypsy-5_DPer-I	Gypsy	LTR
Gypsy-5_DPer-LTR	Gypsy	LTR
Gypsy-5_DRh-I	Gypsy	LTR
Gypsy-5_DRh-LTR	Gypsy	LTR
Gypsy-5_DSe-I	Gypsy	LTR
Gypsy-5_DSe-LTR	Gypsy	LTR
Gypsy-5_DSim-I	Gypsy	LTR
Gypsy-5_DSim-LTR	Gypsy	LTR
Gypsy-5_DTa-I	Gypsy	LTR
Gypsy-5_DTa-LTR	Gypsy	LTR
Gypsy-5_DVir-I	Gypsy	LTR
Gypsy-5_DVir-LTR	Gypsy	LTR
Gypsy-5_DWil-I	Gypsy	LTR
Gypsy-5_DWil-LTR	Gypsy	LTR
Gypsy-50_DWil-I	Gypsy	LTR
Gypsy-50_DWil-LTR	Gypsy	LTR
Gypsy-51_DEl-I	Gypsy	LTR
Gypsy-51_DWil-I	Gypsy	LTR
Gypsy-51_DWil-LTR	Gypsy	LTR
Gypsy-52_DEl-I	Gypsy	LTR
Gypsy-52_DWil-I	Gypsy	LTR
Gypsy-52_DWil-LTR	Gypsy	LTR
Gypsy-53_DEl-I	Gypsy	LTR
Gypsy-53_DWil-I	Gypsy	LTR
Gypsy-53_DWil-LTR	Gypsy	LTR
Gypsy-54_DEl-I	Gypsy	LTR
Gypsy-54_DEl-LTR	Gypsy	LTR
Gypsy-54_DWil-I	Gypsy	LTR
Gypsy-54_DWil-LTR	Gypsy	LTR
Gypsy-55_DEl-I	Gypsy	LTR
Gypsy-55_DWil-I	Gypsy	LTR
Gypsy-55_DWil-LTR	Gypsy	LTR
Gypsy-56_DEl-LTR	Gypsy	LTR
Gypsy-56_DWil-I	Gypsy	LTR
Gypsy-56_DWil-LTR	Gypsy	LTR
Gypsy-57_DEl-I	Gypsy	LTR
Gypsy-57_DEl-LTR	Gypsy	LTR
Gypsy-57_DWil-I	Gypsy	LTR
Gypsy-57_DWil-LTR	Gypsy	LTR
Gypsy-58_DWil-I	Gypsy	LTR
Gypsy-58_DWil-LTR	Gypsy	LTR
Gypsy-59_DWil-I	Gypsy	LTR
Gypsy-59_DWil-LTR	Gypsy	LTR
Gypsy-6_DAn-I	Gypsy	LTR
Gypsy-6_DAn-LTR	Gypsy	LTR
Gypsy-6_DBi-I	Gypsy	LTR
Gypsy-6_DBi-LTR	Gypsy	LTR
Gypsy-6_DBp-I	Gypsy	LTR
Gypsy-6_DBp-LTR	Gypsy	LTR
Gypsy-6_DEl-I	Gypsy	LTR
Gypsy-6_DEl-LTR	Gypsy	LTR
Gypsy-6_DEu-I	Gypsy	LTR
Gypsy-6_DEu-LTR	Gypsy	LTR
Gypsy-6_DFi-I	Gypsy	LTR
Gypsy-6_DFi-LTR	Gypsy	LTR
Gypsy-6_DGri-I	Gypsy	LTR
Gypsy-6_DGri-LTR	Gypsy	LTR
Gypsy-6_DPer-I	Gypsy	LTR
Gypsy-6_DPer-LTR	Gypsy	LTR
Gypsy-6_DRh-I	Gypsy	LTR
Gypsy-6_DRh-LTR	Gypsy	LTR
Gypsy-6_DSe-I	Gypsy	LTR
